person_id,year,age_group,pullups_count,run_3km_minutes,pullup_score,run_score,fitness_score,result
G22616,2025,1,12,14.09,70.0,89.1,79.6,Pass
G22616,2026,1,19,11.46,100.0,100.0,100.0,Pass
G16679,2022,2,19,10.99,100.0,100.0,100.0,Pass
G16679,2023,2,22,12.67,100.0,100.0,100.0,Pass
G16679,2024,2,20,15.3,100.0,82.0,91.0,Pass
G16679,2025,2,17,13.51,100.0,99.9,100.0,Pass
G16679,2026,2,23,14.17,100.0,93.3,96.7,Pass
G25490,2024,1,14,16.54,80.0,64.6,72.3,Pass
G25490,2025,1,15,16.37,85.0,66.3,75.7,Pass
G25490,2026,1,16,13.04,90.0,99.6,94.8,Pass
G22788,2023,1,18,15.43,100.0,75.7,87.9,Pass
G22788,2024,1,11,15.02,65.0,79.8,72.4,Pass
G22788,2025,1,13,17.81,75.0,51.9,63.5,Pass
G22788,2026,1,15,12.05,85.0,100.0,92.5,Pass
G21226,2022,1,15,14.43,85.0,85.7,85.4,Pass
G21226,2023,1,14,13.19,80.0,98.1,89.1,Pass
G21226,2024,1,15,10.8,85.0,100.0,92.5,Pass
G21226,2025,1,16,14.41,90.0,85.9,88.0,Pass
G21226,2026,2,20,11.49,100.0,100.0,100.0,Pass
G22189,2022,1,17,13.5,95.0,95.0,95.0,Pass
G22189,2023,1,15,13.89,85.0,91.1,88.1,Pass
G22189,2024,1,21,15.78,100.0,72.2,86.1,Pass
G22189,2025,1,18,13.49,100.0,95.1,97.6,Pass
G22189,2026,1,16,13.7,90.0,93.0,91.5,Pass
G21086,2023,1,18,14.16,100.0,88.4,94.2,Pass
G21086,2024,1,19,14.26,100.0,87.4,93.7,Pass
G21086,2025,1,13,13.45,75.0,95.5,85.3,Pass
G21086,2026,2,20,17.14,100.0,63.6,81.8,Pass
G07800,2024,4,19,16.3,100.0,82.0,91.0,Pass
G07800,2025,4,27,14.71,100.0,97.9,99.0,Pass
G07800,2026,4,18,10.34,100.0,100.0,100.0,Pass
G21074,2022,1,16,14.41,90.0,85.9,88.0,Pass
G21074,2023,1,19,14.74,100.0,82.6,91.3,Pass
G21074,2024,1,16,14.06,90.0,89.4,89.7,Pass
G21074,2025,1,15,16.11,85.0,68.9,77.0,Pass
G21074,2026,1,18,13.35,100.0,96.5,98.3,Pass
G23622,2022,1,16,17.52,90.0,54.8,72.4,Pass
G23622,2023,1,14,12.88,80.0,100.0,90.0,Pass
G23622,2024,1,10,16.02,60.0,69.8,64.9,Pass
G23622,2025,1,20,14.03,100.0,89.7,94.9,Pass
G23622,2026,1,20,17.77,100.0,52.3,76.2,Pass
G08080,2022,3,22,11.86,100.0,100.0,100.0,Pass
G08080,2023,4,21,12.26,100.0,100.0,100.0,Pass
G08080,2024,4,24,14.06,100.0,100.0,100.0,Pass
G08080,2025,4,21,12.3,100.0,100.0,100.0,Pass
G08080,2026,4,26,14.86,100.0,96.4,98.2,Pass
G18336,2022,1,19,13.38,100.0,96.2,98.1,Pass
G18336,2023,1,17,13.47,95.0,95.3,95.2,Pass
G18336,2024,2,26,15.44,100.0,80.6,90.3,Pass
G18336,2025,2,20,14.14,100.0,93.6,96.8,Pass
G18336,2026,2,21,14.06,100.0,94.4,97.2,Pass
G19856,2021,1,18,12.3,100.0,100.0,100.0,Pass
G19856,2022,1,22,13.24,100.0,97.6,98.8,Pass
G19856,2023,1,22,16.92,100.0,60.8,80.4,Pass
G19856,2024,1,16,13.54,90.0,94.6,92.3,Pass
G19856,2025,2,19,11.61,100.0,100.0,100.0,Pass
G19856,2026,2,25,13.49,100.0,100.0,100.0,Pass
G06810,2021,3,19,9.95,100.0,100.0,100.0,Pass
G06810,2022,4,21,13.33,100.0,100.0,100.0,Pass
G06810,2023,4,27,15.42,100.0,90.8,95.4,Pass
G06810,2024,4,22,12.25,100.0,100.0,100.0,Pass
G06810,2025,4,23,12.32,100.0,100.0,100.0,Pass
G06810,2026,4,21,13.59,100.0,100.0,100.0,Pass
G09028,2023,3,24,14.77,100.0,92.3,96.2,Pass
G09028,2024,3,22,13.04,100.0,100.0,100.0,Pass
G09028,2025,4,24,12.37,100.0,100.0,100.0,Pass
G09028,2026,4,21,15.27,100.0,92.3,96.2,Pass
G25779,2025,1,15,12.39,85.0,100.0,92.5,Pass
G25779,2026,1,15,15.94,85.0,70.6,77.8,Pass
G16461,2022,1,21,14.04,100.0,89.6,94.8,Pass
G16461,2023,2,18,14.8,100.0,87.0,93.5,Pass
G16461,2024,2,20,11.3,100.0,100.0,100.0,Pass
G16461,2025,2,22,12.83,100.0,100.0,100.0,Pass
G16461,2026,2,20,12.78,100.0,100.0,100.0,Pass
G25044,2024,1,16,16.18,90.0,68.2,79.1,Pass
G25044,2025,1,11,16.81,65.0,61.9,63.5,Pass
G25044,2026,1,8,15.18,50.0,78.2,64.1,Pass
G24144,2023,1,16,12.3,90.0,100.0,95.0,Pass
G24144,2024,1,11,15.04,65.0,79.6,72.3,Pass
G24144,2025,1,19,12.72,100.0,100.0,100.0,Pass
G24144,2026,1,10,13.18,60.0,98.2,79.1,Pass
G22135,2022,1,16,12.91,90.0,100.0,95.0,Pass
G22135,2023,1,16,16.06,90.0,69.4,79.7,Pass
G22135,2024,1,17,17.23,95.0,57.7,76.4,Pass
G22135,2025,1,22,11.55,100.0,100.0,100.0,Pass
G22135,2026,1,21,14.44,100.0,85.6,92.8,Pass
G22448,2021,1,18,13.84,100.0,91.6,95.8,Pass
G22448,2022,1,16,14.92,90.0,80.8,85.4,Pass
G22448,2023,1,18,14.99,100.0,80.1,90.1,Pass
G22448,2024,1,17,10.83,95.0,100.0,97.5,Pass
G22448,2025,1,22,13.39,100.0,96.1,98.1,Pass
G22448,2026,1,15,12.73,85.0,100.0,92.5,Pass
AO97468,2024,5,4,16.91,35.7,80.9,58.3,Fail
AO97468,2025,5,12,14.03,87.1,100.0,93.6,Pass
AO97468,2026,5,5,14.03,42.1,100.0,71.1,Pass
AO12000,2021,3,7,14.5,49.4,95.0,72.2,Pass
AO12000,2022,3,10,12.99,66.2,100.0,83.1,Pass
AO12000,2023,3,11,15.4,71.9,86.0,79.0,Pass
AO12000,2024,3,12,13.05,77.5,100.0,88.8,Pass
AO12000,2025,4,9,13.82,64.0,100.0,82.0,Pass
AO12000,2026,4,8,13.0,58.0,100.0,79.0,Pass
AO13467,2021,3,15,12.71,94.4,100.0,97.2,Pass
AO13467,2022,3,9,15.97,60.6,80.3,70.5,Pass
AO13467,2023,3,5,13.83,38.1,100.0,69.1,Pass
AO13467,2024,3,9,14.68,60.6,93.2,76.9,Pass
AO13467,2025,3,4,13.66,32.5,100.0,66.3,Pass
AO13467,2026,4,12,15.84,82.0,86.6,84.3,Pass
G06923,2024,4,21,13.99,100.0,100.0,100.0,Pass
G06923,2025,4,21,10.94,100.0,100.0,100.0,Pass
G06923,2026,4,23,12.89,100.0,100.0,100.0,Pass
AO12830,2022,3,3,14.58,26.9,94.2,60.6,Pass
AO12830,2023,3,7,14.36,49.4,96.4,72.9,Pass
AO12830,2024,3,9,17.38,60.6,66.2,63.4,Pass
AO12830,2025,4,10,14.47,70.0,100.0,85.0,Pass
AO12830,2026,4,11,13.8,76.0,100.0,88.0,Pass
AO22617,2021,1,13,10.2,75.0,100.0,87.5,Pass
AO22617,2022,1,13,11.28,75.0,100.0,87.5,Pass
AO22617,2023,1,13,13.61,75.0,93.9,84.5,Pass
AO22617,2024,1,15,11.11,85.0,100.0,92.5,Pass
AO22617,2025,1,14,15.21,80.0,77.9,79.0,Pass
AO22617,2026,1,19,16.14,100.0,68.6,84.3,Pass
AO25183,2024,1,14,12.99,80.0,100.0,90.0,Pass
AO25183,2025,1,20,15.55,100.0,74.5,87.3,Pass
AO25183,2026,1,14,15.52,80.0,74.8,77.4,Pass
AO21436,2021,1,14,12.16,80.0,100.0,90.0,Pass
AO21436,2022,1,14,12.38,80.0,100.0,90.0,Pass
AO21436,2023,1,11,14.71,65.0,82.9,74.0,Pass
AO21436,2024,1,16,16.91,90.0,60.9,75.5,Pass
AO21436,2025,2,14,15.57,84.1,79.3,81.7,Pass
AO21436,2026,2,11,13.06,68.2,100.0,84.1,Pass
AO23681,2023,1,14,13.36,80.0,96.4,88.2,Pass
AO23681,2024,1,9,12.35,55.0,100.0,77.5,Pass
AO23681,2025,1,13,14.14,75.0,88.6,81.8,Pass
AO23681,2026,2,14,13.78,84.1,97.2,90.7,Pass
AO25376,2024,1,17,13.5,95.0,95.0,95.0,Pass
AO25376,2025,1,17,11.39,95.0,100.0,97.5,Pass
AO25376,2026,1,13,12.84,75.0,100.0,87.5,Pass
AO22093,2021,1,7,13.02,45.0,99.8,72.4,Pass
AO22093,2022,1,13,13.74,75.0,92.6,83.8,Pass
AO22093,2023,1,11,12.99,65.0,100.0,82.5,Pass
AO22093,2024,1,7,14.27,45.0,87.3,66.2,Pass
AO22093,2025,1,13,13.06,75.0,99.4,87.2,Pass
AO22093,2026,2,12,14.63,73.5,88.7,81.1,Pass
AO23780,2023,1,15,14.23,85.0,87.7,86.4,Pass
AO23780,2024,1,16,11.41,90.0,100.0,95.0,Pass
AO23780,2025,1,11,12.09,65.0,100.0,82.5,Pass
AO23780,2026,1,15,13.73,85.0,92.7,88.9,Pass
AO14671,2021,2,19,12.84,100.0,100.0,100.0,Pass
AO14671,2022,3,11,13.63,71.9,100.0,86.0,Pass
AO14671,2023,3,14,13.27,88.8,100.0,94.4,Pass
AO14671,2024,3,9,14.54,60.6,94.6,77.6,Pass
AO14671,2025,3,16,12.35,100.0,100.0,100.0,Pass
AO14671,2026,3,13,15.22,83.1,87.8,85.5,Pass
AO11537,2021,3,14,15.95,88.8,80.5,84.7,Pass
AO11537,2022,3,9,12.31,60.6,100.0,80.3,Pass
AO11537,2023,3,4,11.41,32.5,100.0,66.3,Pass
AO11537,2024,3,0,15.99,10.0,80.1,45.1,Fail
AO11537,2025,4,12,13.12,82.0,100.0,91.0,Pass
AO11537,2026,4,7,14.12,52.0,100.0,76.0,Pass
AO12140,2021,3,13,13.37,83.1,100.0,91.6,Pass
AO12140,2022,3,6,14.29,43.8,97.1,70.5,Pass
AO12140,2023,3,13,14.32,83.1,96.8,90.0,Pass
AO12140,2024,3,17,14.44,100.0,95.6,97.8,Pass
AO12140,2025,3,9,14.5,60.6,95.0,77.8,Pass
AO12140,2026,4,14,15.4,94.0,91.0,92.5,Pass
AO20080,2021,1,16,13.0,90.0,100.0,95.0,Pass
AO20080,2022,1,12,12.95,70.0,100.0,85.0,Pass
AO20080,2023,2,14,10.2,84.1,100.0,92.1,Pass
AO20080,2024,2,15,12.73,89.4,100.0,94.7,Pass
AO20080,2025,2,18,11.77,100.0,100.0,100.0,Pass
AO20080,2026,2,16,11.25,94.7,100.0,97.4,Pass
AO19031,2021,1,14,13.41,80.0,95.9,88.0,Pass
AO19031,2022,1,12,14.02,70.0,89.8,79.9,Pass
AO19031,2023,1,15,13.62,85.0,93.8,89.4,Pass
AO19031,2024,2,11,15.21,68.2,82.9,75.6,Pass
AO19031,2025,2,11,13.0,68.2,100.0,84.1,Pass
AO19031,2026,2,11,13.37,68.2,100.0,84.1,Pass
AO18862,2021,1,13,13.16,75.0,98.4,86.7,Pass
AO18862,2022,2,13,15.83,78.8,76.7,77.8,Pass
AO18862,2023,2,20,11.6,100.0,100.0,100.0,Pass
AO18862,2024,2,16,16.19,94.7,73.1,83.9,Pass
AO18862,2025,2,16,12.88,94.7,100.0,97.4,Pass
AO18862,2026,2,11,13.26,68.2,100.0,84.1,Pass
AO14110,2021,2,11,12.39,68.2,100.0,84.1,Pass
AO14110,2022,3,9,15.2,60.6,88.0,74.3,Pass
AO14110,2023,3,13,15.26,83.1,87.4,85.3,Pass
AO14110,2024,3,9,12.78,60.6,100.0,80.3,Pass
AO14110,2025,3,12,13.2,77.5,100.0,88.8,Pass
AO14110,2026,3,14,15.31,88.8,86.9,87.9,Pass
AO23445,2024,1,25,15.11,100.0,78.9,89.5,Pass
AO23445,2025,1,17,12.28,95.0,100.0,97.5,Pass
AO23445,2026,1,12,14.94,70.0,80.6,75.3,Pass
AO25358,2024,1,15,12.47,85.0,100.0,92.5,Pass
AO25358,2025,1,16,14.46,90.0,85.4,87.7,Pass
AO25358,2026,1,12,15.45,70.0,75.5,72.8,Pass
AO13818,2023,3,4,14.14,32.5,98.6,65.6,Pass
AO13818,2024,3,8,13.41,55.0,100.0,77.5,Pass
AO13818,2025,3,8,14.67,55.0,93.3,74.2,Pass
AO13818,2026,4,1,13.53,16.0,100.0,58.0,Fail
AO23508,2023,1,14,17.32,80.0,56.8,68.4,Pass
AO23508,2024,1,21,13.13,100.0,98.7,99.4,Pass
AO23508,2025,1,11,12.48,65.0,100.0,82.5,Pass
AO23508,2026,2,18,13.04,100.0,100.0,100.0,Pass
AO23410,2023,1,16,14.43,90.0,85.7,87.9,Pass
AO23410,2024,1,18,13.48,100.0,95.2,97.6,Pass
AO23410,2025,1,18,15.7,100.0,73.0,86.5,Pass
AO23410,2026,2,13,13.36,78.8,100.0,89.4,Pass
AO18024,2023,2,8,13.93,52.4,95.7,74.1,Pass
AO18024,2024,2,3,13.77,25.9,97.3,61.6,Pass
AO18024,2025,2,14,13.42,84.1,100.0,92.1,Pass
AO18024,2026,2,5,17.11,36.5,63.9,50.2,Fail
AO16212,2021,1,16,13.07,90.0,99.3,94.7,Pass
AO16212,2022,2,12,17.41,73.5,60.9,67.2,Pass
AO16212,2023,2,17,13.16,100.0,100.0,100.0,Pass
AO16212,2024,2,10,11.85,62.9,100.0,81.5,Pass
AO16212,2025,2,13,14.64,78.8,88.6,83.7,Pass
AO16212,2026,2,15,12.3,89.4,100.0,94.7,Pass
AO21707,2024,2,17,13.22,100.0,100.0,100.0,Pass
AO21707,2025,2,14,12.98,84.1,100.0,92.1,Pass
AO21707,2026,2,12,12.05,73.5,100.0,86.8,Pass
AO21034,2022,1,14,12.99,80.0,100.0,90.0,Pass
AO21034,2023,1,15,13.18,85.0,98.2,91.6,Pass
AO21034,2024,1,13,12.57,75.0,100.0,87.5,Pass
AO21034,2025,2,17,14.3,100.0,92.0,96.0,Pass
AO21034,2026,2,13,11.34,78.8,100.0,89.4,Pass
AO22645,2021,1,7,11.72,45.0,100.0,72.5,Pass
AO22645,2022,1,13,16.43,75.0,65.7,70.4,Pass
AO22645,2023,1,14,12.99,80.0,100.0,90.0,Pass
AO22645,2024,1,15,12.36,85.0,100.0,92.5,Pass
AO22645,2025,1,13,12.78,75.0,100.0,87.5,Pass
AO22645,2026,1,17,14.71,95.0,82.9,89.0,Pass
AO21263,2021,1,16,14.55,90.0,84.5,87.3,Pass
AO21263,2022,1,15,14.65,85.0,83.5,84.3,Pass
AO21263,2023,1,14,12.93,80.0,100.0,90.0,Pass
AO21263,2024,1,14,12.55,80.0,100.0,90.0,Pass
AO21263,2025,2,12,12.55,73.5,100.0,86.8,Pass
AO21263,2026,2,17,15.74,100.0,77.6,88.8,Pass
AO25112,2024,1,14,13.63,80.0,93.7,86.9,Pass
AO25112,2025,1,20,12.28,100.0,100.0,100.0,Pass
AO25112,2026,1,21,15.28,100.0,77.2,88.6,Pass
AO21878,2022,1,7,10.96,45.0,100.0,72.5,Pass
AO21878,2023,1,3,16.07,25.0,69.3,47.2,Fail
AO21878,2024,2,11,13.69,68.2,98.1,83.2,Pass
AO21878,2025,2,9,14.72,57.6,87.8,72.7,Pass
AO21878,2026,2,15,13.57,89.4,99.3,94.4,Pass
AO20873,2021,1,13,15.25,75.0,77.5,76.3,Pass
AO20873,2022,1,15,15.6,85.0,74.0,79.5,Pass
AO20873,2023,1,7,11.52,45.0,100.0,72.5,Pass
AO20873,2024,1,18,16.12,100.0,68.8,84.4,Pass
AO20873,2025,1,12,13.94,70.0,90.6,80.3,Pass
AO20873,2026,1,16,14.96,90.0,80.4,85.2,Pass
AO24366,2023,1,9,13.65,55.0,93.5,74.3,Pass
AO24366,2024,1,11,12.19,65.0,100.0,82.5,Pass
AO24366,2025,1,19,12.99,100.0,100.0,100.0,Pass
AO24366,2026,2,14,13.72,84.1,97.8,91.0,Pass
AO24140,2024,1,7,12.8,45.0,100.0,72.5,Pass
AO24140,2025,1,12,14.41,70.0,85.9,78.0,Pass
AO24140,2026,1,18,13.17,100.0,98.3,99.2,Pass
AO17508,2021,1,10,12.51,60.0,100.0,80.0,Pass
AO17508,2022,2,10,14.19,62.9,93.1,78.0,Pass
AO17508,2023,2,13,14.09,78.8,94.1,86.5,Pass
AO17508,2024,2,16,12.21,94.7,100.0,97.4,Pass
AO17508,2025,2,6,13.29,41.8,100.0,70.9,Pass
AO17508,2026,2,7,15.42,47.1,80.8,64.0,Pass
AO20321,2023,2,12,16.26,73.5,72.4,73.0,Pass
AO20321,2024,2,17,10.37,100.0,100.0,100.0,Pass
AO20321,2025,2,15,11.98,89.4,100.0,94.7,Pass
AO20321,2026,2,12,13.92,73.5,95.8,84.7,Pass
AO18793,2022,1,10,10.58,60.0,100.0,80.0,Pass
AO18793,2023,1,12,14.41,70.0,85.9,78.0,Pass
AO18793,2024,2,7,10.65,47.1,100.0,73.6,Pass
AO18793,2025,2,16,12.34,94.7,100.0,97.4,Pass
AO18793,2026,2,16,13.01,94.7,100.0,97.4,Pass
AO25165,2024,1,13,15.05,75.0,79.5,77.3,Pass
AO25165,2025,1,21,10.8,100.0,100.0,100.0,Pass
AO25165,2026,1,14,12.21,80.0,100.0,90.0,Pass
AO13943,2021,2,12,13.24,73.5,100.0,86.8,Pass
AO13943,2022,3,13,16.12,83.1,78.8,81.0,Pass
AO13943,2023,3,10,13.4,66.2,100.0,83.1,Pass
AO13943,2024,3,10,17.58,66.2,64.2,65.2,Pass
AO13943,2025,3,10,15.99,66.2,80.1,73.2,Pass
AO13943,2026,3,10,14.73,66.2,92.7,79.5,Pass
AO25541,2024,1,15,13.07,85.0,99.3,92.2,Pass
AO25541,2025,1,15,13.75,85.0,92.5,88.8,Pass
AO25541,2026,1,19,9.85,100.0,100.0,100.0,Pass
AO17098,2024,2,10,14.38,62.9,91.2,77.1,Pass
AO17098,2025,2,12,14.99,73.5,85.1,79.3,Pass
AO17098,2026,3,12,14.68,77.5,93.2,85.4,Pass
AO22788,2023,1,12,13.21,70.0,97.9,84.0,Pass
AO22788,2024,1,6,13.42,40.0,95.8,67.9,Pass
AO22788,2025,2,9,15.29,57.6,82.1,69.9,Pass
AO22788,2026,2,7,16.27,47.1,72.3,59.7,Fail
AO24582,2024,1,16,12.17,90.0,100.0,95.0,Pass
AO24582,2025,1,25,16.92,100.0,60.8,80.4,Pass
AO24582,2026,1,26,12.09,100.0,100.0,100.0,Pass
AO21338,2024,2,13,13.38,78.8,100.0,89.4,Pass
AO21338,2025,2,20,14.42,100.0,90.8,95.4,Pass
AO21338,2026,2,9,12.27,57.6,100.0,78.8,Pass
G21228,2022,1,17,14.85,95.0,81.5,88.3,Pass
G21228,2023,1,19,13.65,100.0,93.5,96.8,Pass
G21228,2024,1,16,16.98,90.0,60.2,75.1,Pass
G21228,2025,1,12,15.14,70.0,78.6,74.3,Pass
G21228,2026,1,14,13.81,80.0,91.9,86.0,Pass
G23248,2022,1,17,12.92,95.0,100.0,97.5,Pass
G23248,2023,1,16,13.5,90.0,95.0,92.5,Pass
G23248,2024,1,15,13.72,85.0,92.8,88.9,Pass
G23248,2025,1,14,15.46,80.0,75.4,77.7,Pass
G23248,2026,1,15,13.1,85.0,99.0,92.0,Pass
G17472,2021,1,19,14.73,100.0,82.7,91.4,Pass
G17472,2022,1,20,12.72,100.0,100.0,100.0,Pass
G17472,2023,2,20,13.51,100.0,99.9,100.0,Pass
G17472,2024,2,17,13.92,100.0,95.8,97.9,Pass
G17472,2025,2,22,13.15,100.0,100.0,100.0,Pass
G17472,2026,2,21,14.33,100.0,91.7,95.9,Pass
G25334,2024,1,10,17.68,60.0,53.2,56.6,Fail
G25334,2025,1,10,15.28,60.0,77.2,68.6,Pass
G25334,2026,1,18,15.11,100.0,78.9,89.5,Pass
G23853,2022,1,19,15.25,100.0,77.5,88.8,Pass
G23853,2023,1,15,12.01,85.0,100.0,92.5,Pass
G23853,2024,1,16,16.49,90.0,65.1,77.6,Pass
G23853,2025,1,17,14.07,95.0,89.3,92.2,Pass
G23853,2026,1,11,14.2,65.0,88.0,76.5,Pass
G24918,2024,1,17,14.28,95.0,87.2,91.1,Pass
G24918,2025,1,13,15.29,75.0,77.1,76.1,Pass
G24918,2026,1,14,15.2,80.0,78.0,79.0,Pass
G21956,2022,1,16,16.46,90.0,65.4,77.7,Pass
G21956,2023,1,16,16.81,90.0,61.9,76.0,Pass
G21956,2024,1,15,11.96,85.0,100.0,92.5,Pass
G21956,2025,1,16,12.64,90.0,100.0,95.0,Pass
G21956,2026,1,22,15.86,100.0,71.4,85.7,Pass
G24754,2024,1,14,13.57,80.0,94.3,87.2,Pass
G24754,2025,1,14,13.8,80.0,92.0,86.0,Pass
G24754,2026,1,14,17.36,80.0,56.4,68.2,Pass
G13596,2023,2,18,13.32,100.0,100.0,100.0,Pass
G13596,2024,3,21,10.79,100.0,100.0,100.0,Pass
G13596,2025,3,23,10.57,100.0,100.0,100.0,Pass
G13596,2026,3,25,14.21,100.0,97.9,99.0,Pass
G22667,2021,1,15,14.65,85.0,83.5,84.3,Pass
G22667,2022,1,17,13.7,95.0,93.0,94.0,Pass
G22667,2023,1,17,13.01,95.0,99.9,97.5,Pass
G22667,2024,1,17,14.3,95.0,87.0,91.0,Pass
G22667,2025,1,22,16.16,100.0,68.4,84.2,Pass
G22667,2026,1,18,13.75,100.0,92.5,96.3,Pass
G22398,2022,1,12,15.84,70.0,71.6,70.8,Pass
G22398,2023,1,15,14.67,85.0,83.3,84.2,Pass
G22398,2024,1,18,13.67,100.0,93.3,96.7,Pass
G22398,2025,1,18,14.71,100.0,82.9,91.5,Pass
G22398,2026,1,21,14.19,100.0,88.1,94.1,Pass
G23722,2022,1,18,13.66,100.0,93.4,96.7,Pass
G23722,2023,1,16,13.94,90.0,90.6,90.3,Pass
G23722,2024,1,15,15.27,85.0,77.3,81.2,Pass
G23722,2025,1,17,13.2,95.0,98.0,96.5,Pass
G23722,2026,1,15,13.17,85.0,98.3,91.7,Pass
G21555,2024,1,22,11.31,100.0,100.0,100.0,Pass
G21555,2025,1,17,11.72,95.0,100.0,97.5,Pass
G21555,2026,1,25,13.39,100.0,96.1,98.1,Pass
G23967,2023,1,11,15.59,65.0,74.1,69.6,Pass
G23967,2024,1,13,15.17,75.0,78.3,76.7,Pass
G23967,2025,1,14,14.26,80.0,87.4,83.7,Pass
G23967,2026,1,21,13.44,100.0,95.6,97.8,Pass
G21563,2021,1,14,14.78,80.0,82.2,81.1,Pass
G21563,2022,1,16,15.68,90.0,73.2,81.6,Pass
G21563,2023,1,15,12.79,85.0,100.0,92.5,Pass
G21563,2024,1,17,12.41,95.0,100.0,97.5,Pass
G21563,2025,1,18,14.53,100.0,84.7,92.4,Pass
G21563,2026,1,16,14.7,90.0,83.0,86.5,Pass
G13345,2024,3,21,10.71,100.0,100.0,100.0,Pass
G13345,2025,3,19,13.66,100.0,100.0,100.0,Pass
G13345,2026,3,22,14.02,100.0,99.8,99.9,Pass
G24895,2024,1,15,15.57,85.0,74.3,79.7,Pass
G24895,2025,1,14,15.88,80.0,71.2,75.6,Pass
G24895,2026,1,13,13.55,75.0,94.5,84.8,Pass
G21379,2021,1,24,14.99,100.0,80.1,90.1,Pass
G21379,2022,1,17,13.61,95.0,93.9,94.5,Pass
G21379,2023,1,21,12.1,100.0,100.0,100.0,Pass
G21379,2024,1,13,13.62,75.0,93.8,84.4,Pass
G21379,2025,2,14,14.01,84.1,94.9,89.5,Pass
G21379,2026,2,24,13.14,100.0,100.0,100.0,Pass
G17341,2021,1,16,11.78,90.0,100.0,95.0,Pass
G17341,2022,2,21,14.02,100.0,94.8,97.4,Pass
G17341,2023,2,22,15.08,100.0,84.2,92.1,Pass
G17341,2024,2,18,11.01,100.0,100.0,100.0,Pass
G17341,2025,2,16,11.9,94.7,100.0,97.4,Pass
G17341,2026,2,20,14.73,100.0,87.7,93.9,Pass
G10878,2022,3,24,11.04,100.0,100.0,100.0,Pass
G10878,2023,3,18,13.33,100.0,100.0,100.0,Pass
G10878,2024,3,30,14.73,100.0,92.7,96.4,Pass
G10878,2025,4,23,12.57,100.0,100.0,100.0,Pass
G10878,2026,4,23,9.0,100.0,100.0,100.0,Pass
G22691,2023,1,17,16.48,95.0,65.2,80.1,Pass
G22691,2024,1,10,14.85,60.0,81.5,70.8,Pass
G22691,2025,1,23,14.73,100.0,82.7,91.4,Pass
G22691,2026,1,14,14.68,80.0,83.2,81.6,Pass
G23878,2022,1,19,13.08,100.0,99.2,99.6,Pass
G23878,2023,1,19,13.71,100.0,92.9,96.5,Pass
G23878,2024,1,16,14.28,90.0,87.2,88.6,Pass
G23878,2025,1,17,15.58,95.0,74.2,84.6,Pass
G23878,2026,1,18,11.78,100.0,100.0,100.0,Pass
G23264,2022,1,20,14.4,100.0,86.0,93.0,Pass
G23264,2023,1,19,14.86,100.0,81.4,90.7,Pass
G23264,2024,1,17,13.22,95.0,97.8,96.4,Pass
G23264,2025,1,11,11.68,65.0,100.0,82.5,Pass
G23264,2026,1,12,15.36,70.0,76.4,73.2,Pass
G09033,2021,3,22,13.75,100.0,100.0,100.0,Pass
G09033,2022,3,24,11.23,100.0,100.0,100.0,Pass
G09033,2023,3,23,15.15,100.0,88.5,94.3,Pass
G09033,2024,4,30,15.16,100.0,93.4,96.7,Pass
G09033,2025,4,25,11.95,100.0,100.0,100.0,Pass
G09033,2026,4,24,12.14,100.0,100.0,100.0,Pass
G22782,2022,1,20,12.47,100.0,100.0,100.0,Pass
G22782,2023,1,18,15.8,100.0,72.0,86.0,Pass
G22782,2024,1,12,12.7,70.0,100.0,85.0,Pass
G22782,2025,1,17,15.16,95.0,78.4,86.7,Pass
G22782,2026,1,18,13.91,100.0,90.9,95.5,Pass
G10254,2022,3,25,14.25,100.0,97.5,98.8,Pass
G10254,2023,3,24,15.56,100.0,84.4,92.2,Pass
G10254,2024,3,22,13.63,100.0,100.0,100.0,Pass
G10254,2025,3,20,13.08,100.0,100.0,100.0,Pass
G10254,2026,4,18,13.36,100.0,100.0,100.0,Pass
G22028,2023,1,12,14.76,70.0,82.4,76.2,Pass
G22028,2024,1,21,13.0,100.0,100.0,100.0,Pass
G22028,2025,1,18,15.84,100.0,71.6,85.8,Pass
G22028,2026,1,21,14.96,100.0,80.4,90.2,Pass
G21049,2023,1,15,15.74,85.0,72.6,78.8,Pass
G21049,2024,1,15,18.53,85.0,44.7,64.9,Pass
G21049,2025,1,16,13.12,90.0,98.8,94.4,Pass
G21049,2026,1,21,14.68,100.0,83.2,91.6,Pass
G23282,2024,1,25,14.94,100.0,80.6,90.3,Pass
G23282,2025,1,15,13.98,85.0,90.2,87.6,Pass
G23282,2026,1,14,12.96,80.0,100.0,90.0,Pass
G25308,2024,1,12,14.85,70.0,81.5,75.8,Pass
G25308,2025,1,15,15.27,85.0,77.3,81.2,Pass
G25308,2026,1,10,12.55,60.0,100.0,80.0,Pass
G22471,2022,1,22,14.68,100.0,83.2,91.6,Pass
G22471,2023,1,20,14.1,100.0,89.0,94.5,Pass
G22471,2024,1,9,13.81,55.0,91.9,73.5,Pass
G22471,2025,1,20,11.47,100.0,100.0,100.0,Pass
G22471,2026,1,13,15.99,75.0,70.1,72.6,Pass
G23592,2022,1,13,15.67,75.0,73.3,74.2,Pass
G23592,2023,1,19,11.48,100.0,100.0,100.0,Pass
G23592,2024,1,20,13.32,100.0,96.8,98.4,Pass
G23592,2025,1,21,13.35,100.0,96.5,98.3,Pass
G23592,2026,1,19,13.78,100.0,92.2,96.1,Pass
