person_id,department,year,month,planned_missions,completed_missions,cancelled_missions,flight_hours_real,flight_hours_training,flight_hours_combat,flight_hours_test,flight_hours_simulator,avg_temperature_c,avg_wind_speed_kmh,dominant_weather,primary_cancellation_reason
AO12000,Sigma,2023,5,5,5,0,19.85,7.85,8.0,4.0,3.08,15.4,43.3,Clear,
AO12000,Sigma,2023,6,6,6,0,22.98,4.0,4.0,14.98,7.06,29.5,9.6,Clear,
AO12000,Sigma,2023,7,14,14,0,54.95,20.0,22.95,12.0,4.88,29.9,19.6,Clear,
AO12000,Sigma,2023,8,8,8,0,26.560000000000002,4.0,12.0,10.56,3.12,30.6,41.0,Clear,
AO12000,Sigma,2023,9,7,7,0,27.66,8.0,16.0,3.66,6.46,14.1,44.6,Cloudy,
AO12000,Sigma,2023,10,8,8,0,31.16,12.0,11.16,8.0,8.2,14.3,12.6,Cloudy,
AO12000,Sigma,2023,11,1,1,0,4.0,0.0,4.0,0.0,2.82,12.8,5.0,Clear,
AO12000,Sigma,2023,12,2,2,0,8.0,4.0,4.0,0.0,1.78,4.0,25.3,Clear,
AO12000,Sigma,2024,1,3,3,0,8.57,8.57,0.0,0.0,1.57,3.6,21.5,Cloudy,
AO12000,Sigma,2024,2,3,3,0,12.0,8.0,4.0,0.0,3.79,3.5,41.1,Cloudy,
AO12000,Sigma,2024,3,2,2,0,8.0,4.0,0.0,4.0,4.62,16.3,11.8,Clear,
AO12000,Sigma,2024,4,4,4,0,16.0,8.0,0.0,8.0,2.82,16.0,41.1,Clear,
AO12000,Sigma,2024,5,7,7,0,20.54,8.54,4.0,8.0,2.83,16.0,41.2,Clear,
AO12000,Sigma,2024,6,7,7,0,27.42,16.0,3.42,8.0,4.08,30.4,37.5,Clear,
AO12000,Sigma,2024,7,9,9,0,35.13,19.13,12.0,4.0,4.06,29.4,27.0,Clear,
AO12000,Sigma,2024,8,8,8,0,32.0,12.0,8.0,12.0,3.31,30.9,16.4,Clear,
AO12000,Sigma,2024,9,6,6,0,24.0,8.0,12.0,4.0,0.95,13.7,38.8,Clear,
AO12000,Sigma,2024,10,3,3,0,9.34,6.25,0.0,3.09,3.73,13.5,38.7,Clear,
AO12000,Sigma,2024,11,4,4,0,16.0,12.0,4.0,0.0,4.36,13.4,37.3,Clear,
AO12000,Sigma,2024,12,6,6,0,24.0,4.0,16.0,4.0,2.94,4.0,30.0,Rainy,
AO12000,Sigma,2025,1,5,5,0,18.05,4.0,10.05,4.0,4.67,3.1,43.3,Windy,
AO12000,Sigma,2025,2,5,5,0,18.28,8.0,6.279999999999999,4.0,6.44,4.7,18.6,Clear,
AO12000,Sigma,2025,3,3,3,0,10.83,4.0,6.83,0.0,4.41,16.4,22.1,Clear,
AO12000,Sigma,2025,4,6,6,0,24.0,12.0,4.0,8.0,3.45,16.3,40.8,Clear,
AO12000,Sigma,2025,5,7,7,0,23.73,16.32,4.0,3.41,5.66,14.9,30.3,Clear,
AO12000,Sigma,2025,6,6,6,0,19.0,12.0,7.0,0.0,5.06,29.6,42.9,Clear,
AO12000,Sigma,2025,7,3,3,0,12.0,4.0,4.0,4.0,5.23,30.3,22.8,Clear,
AO12000,Sigma,2025,8,6,6,0,21.2,9.2,8.0,4.0,6.16,29.6,41.7,Clear,
AO12000,Sigma,2025,9,4,4,0,10.780000000000001,10.780000000000001,0.0,0.0,2.59,14.1,30.2,Cloudy,
AO12000,Sigma,2025,10,9,9,0,31.66,11.77,11.89,8.0,2.14,14.5,16.3,Clear,
AO12000,Sigma,2025,11,3,3,0,11.46,11.46,0.0,0.0,5.26,13.9,15.3,Clear,
AO12000,Sigma,2025,12,3,3,0,12.0,8.0,0.0,4.0,1.03,2.4,5.9,Cloudy,
AO12000,Sigma,2026,1,4,4,0,16.0,4.0,0.0,12.0,4.16,3.4,9.2,Cloudy,
AO12000,Sigma,2026,3,3,3,0,9.030000000000001,9.030000000000001,0.0,0.0,1.2,15.9,18.2,Clear,
AO12000,Sigma,2026,4,4,4,0,16.0,4.0,8.0,4.0,4.28,14.9,12.4,Clear,
AO12000,Sigma,2026,5,8,8,0,31.17,12.0,15.17,4.0,2.76,16.0,7.6,Clear,
AO12000,Sigma,2026,6,3,3,0,12.0,8.0,4.0,0.0,1.74,29.2,14.7,Clear,
AO12061,Delta,2025,3,2,2,0,30.02,13.23,0.0,16.79,4.54,14.4,16.1,Clear,
AO12061,Delta,2025,5,1,1,0,19.35,0.0,19.35,0.0,5.94,15.5,37.8,Clear,
AO12061,Delta,2025,6,2,2,0,35.09,0.0,16.82,18.27,2.43,30.8,37.8,Clear,
AO12061,Delta,2025,10,1,1,0,16.55,0.0,16.55,0.0,5.45,15.0,8.5,Windy,
AO12061,Delta,2026,1,1,1,0,18.51,0.0,18.51,0.0,2.28,2.4,42.3,Cloudy,
AO12061,Delta,2026,4,2,2,0,37.36,17.75,0.0,19.61,2.96,16.2,43.8,Cloudy,
AO12061,Delta,2026,5,3,3,0,52.86,0.0,0.0,52.86,5.01,16.5,37.8,Clear,
AO12061,Delta,2026,6,3,3,0,50.32,14.04,0.0,36.28,8.55,30.9,41.4,Clear,
AO12140,Sigma,2021,6,7,7,0,19.47,2.71,8.76,8.0,2.36,29.1,32.6,Clear,
AO12140,Sigma,2021,7,7,7,0,25.47,4.0,13.469999999999999,8.0,0.45,30.1,6.1,Clear,
AO12140,Sigma,2021,8,6,6,0,17.89,4.0,5.48,8.41,2.79,31.4,28.6,Clear,
AO12140,Sigma,2021,9,8,8,0,25.15,4.0,5.65,15.5,5.99,13.3,6.0,Rainy,
AO12140,Sigma,2021,10,1,1,0,4.0,0.0,0.0,4.0,5.74,14.0,40.5,Clear,
AO12140,Sigma,2021,11,4,4,0,12.51,8.0,4.0,0.51,3.36,12.6,40.1,Clear,
AO12140,Sigma,2021,12,2,2,0,8.0,0.0,8.0,0.0,5.46,3.0,38.1,Clear,
AO12140,Sigma,2022,2,5,5,0,11.24,8.0,3.24,0.0,2.19,3.0,28.9,Cloudy,
AO12140,Sigma,2022,3,6,6,0,18.22,12.0,6.05,0.17,3.97,15.3,32.8,Clear,
AO12140,Sigma,2022,4,7,7,0,27.62,8.0,7.62,12.0,6.86,16.6,23.8,Clear,
AO12140,Sigma,2022,5,15,15,0,55.96,16.0,22.78,17.18,4.15,17.1,21.1,Cloudy,
AO12140,Sigma,2022,6,2,2,0,8.0,8.0,0.0,0.0,3.74,29.2,32.7,Clear,
AO12140,Sigma,2022,7,5,5,0,20.0,12.0,4.0,4.0,3.0,30.6,36.5,Clear,
AO12140,Sigma,2022,8,4,4,0,12.45,8.45,4.0,0.0,2.34,31.1,25.1,Clear,
AO12140,Sigma,2022,9,4,4,0,12.33,7.720000000000001,0.0,4.61,3.06,13.0,16.4,Rainy,
AO12140,Sigma,2022,10,2,2,0,4.85,4.0,0.0,0.85,4.61,15.3,28.9,Cloudy,
AO12140,Sigma,2022,11,1,1,0,4.0,4.0,0.0,0.0,4.24,14.0,33.9,Cloudy,
AO12140,Sigma,2022,12,1,1,0,4.0,4.0,0.0,0.0,5.11,3.9,6.6,Cloudy,
AO12140,Sigma,2023,1,2,2,0,8.0,4.0,0.0,4.0,1.45,4.7,44.8,Cloudy,
AO12140,Sigma,2023,2,6,6,0,23.11,12.0,8.0,3.11,3.19,2.6,27.4,Clear,
AO12140,Sigma,2023,3,4,4,0,13.33,13.33,0.0,0.0,1.9,16.6,33.8,Cloudy,
AO12140,Sigma,2023,4,1,1,0,2.13,2.13,0.0,0.0,4.84,14.6,30.4,Clear,
AO12140,Sigma,2023,5,5,5,0,16.740000000000002,11.49,4.0,1.25,6.01,15.4,27.1,Clear,
AO12140,Sigma,2023,6,6,6,0,24.0,4.0,12.0,8.0,3.56,29.5,13.6,Clear,
AO12140,Sigma,2023,7,5,5,0,16.19,12.190000000000001,4.0,0.0,4.44,29.9,11.3,Clear,
AO12140,Sigma,2023,8,8,8,0,27.91,5.82,10.09,12.0,6.93,30.6,13.8,Clear,
AO12140,Sigma,2023,9,6,6,0,23.86,15.98,0.0,7.88,5.3,14.1,20.2,Cloudy,
AO12140,Sigma,2023,10,6,6,0,20.759999999999998,8.0,12.0,0.76,4.76,14.3,5.3,Cloudy,
AO12140,Sigma,2023,11,4,4,0,14.24,6.24,8.0,0.0,3.48,12.8,9.8,Clear,
AO12140,Sigma,2023,12,3,3,0,6.47,4.0,0.0,2.4699999999999998,0.19,4.0,28.7,Clear,
AO12140,Sigma,2024,1,4,4,0,13.04,8.0,5.04,0.0,1.72,3.6,33.3,Cloudy,
AO12140,Sigma,2024,2,1,1,0,4.0,0.0,0.0,4.0,5.63,3.5,36.0,Cloudy,
AO12140,Sigma,2024,3,4,4,0,12.83,4.0,0.0,8.83,8.16,16.3,30.6,Clear,
AO12140,Sigma,2024,4,6,6,0,24.0,8.0,8.0,8.0,4.37,16.0,36.7,Clear,
AO12140,Sigma,2024,5,2,2,0,8.0,4.0,4.0,0.0,6.73,16.0,8.3,Clear,
AO12140,Sigma,2024,6,4,4,0,16.0,8.0,4.0,4.0,4.23,30.4,18.8,Clear,
AO12140,Sigma,2024,7,2,2,0,7.25,0.0,0.0,7.25,2.52,29.4,21.2,Clear,
AO12140,Sigma,2024,8,2,2,0,4.05,4.0,0.05,0.0,3.9,30.9,8.5,Clear,
AO12140,Sigma,2024,9,5,5,0,14.780000000000001,8.0,6.78,0.0,5.94,13.7,38.1,Clear,
AO12140,Sigma,2024,11,3,3,0,9.08,4.0,4.0,1.08,5.79,13.4,8.1,Clear,
AO12140,Sigma,2024,12,6,6,0,24.0,8.0,12.0,4.0,3.6,4.0,43.3,Rainy,
AO12140,Sigma,2025,1,1,1,0,4.0,4.0,0.0,0.0,7.64,3.1,39.3,Windy,
AO12140,Sigma,2025,2,2,2,0,8.0,8.0,0.0,0.0,1.43,4.7,16.5,Clear,
AO12140,Sigma,2025,3,1,1,0,4.0,4.0,0.0,0.0,4.16,16.4,18.7,Clear,
AO12140,Sigma,2025,4,3,3,0,12.0,4.0,4.0,4.0,4.98,16.3,40.0,Clear,
AO12140,Sigma,2025,5,8,8,0,29.07,8.0,9.07,12.0,8.64,14.9,10.6,Clear,
AO12140,Sigma,2025,6,2,2,0,8.0,4.0,4.0,0.0,2.72,29.6,39.1,Clear,
AO12140,Sigma,2025,7,4,4,0,14.719999999999999,2.8,4.0,7.92,5.75,30.3,20.6,Clear,
AO12140,Sigma,2025,8,2,2,0,8.0,4.0,0.0,4.0,3.82,29.6,21.1,Clear,
AO12140,Sigma,2025,9,2,2,0,8.0,0.0,4.0,4.0,2.71,14.1,32.9,Cloudy,
AO12140,Sigma,2025,10,1,1,0,0.87,0.87,0.0,0.0,5.71,14.5,21.3,Clear,
AO12140,Sigma,2025,11,2,2,0,8.0,8.0,0.0,0.0,4.5,13.9,28.3,Clear,
AO12140,Sigma,2025,12,1,1,0,4.0,0.0,0.0,4.0,7.11,2.4,5.1,Cloudy,
AO12140,Sigma,2026,1,1,1,0,2.24,0.0,2.24,0.0,3.18,3.4,34.1,Cloudy,
AO12140,Sigma,2026,2,3,3,0,9.4,0.0,5.4,4.0,3.68,2.6,16.0,Rainy,
AO12140,Sigma,2026,3,2,2,0,8.0,8.0,0.0,0.0,2.51,15.9,7.6,Clear,
AO12140,Sigma,2026,4,3,3,0,8.8,4.0,4.8,0.0,1.6,14.9,12.4,Clear,
AO12140,Sigma,2026,5,2,2,0,8.0,4.0,4.0,0.0,1.26,16.0,16.5,Clear,
AO12140,Sigma,2026,6,4,4,0,15.3,3.3,12.0,0.0,1.27,29.2,38.2,Clear,
AO12189,Delta,2022,8,10,10,0,37.45,8.0,16.0,13.45,3.61,30.3,43.6,Clear,
AO12189,Delta,2022,9,7,7,0,22.56,14.56,4.0,4.0,4.29,15.1,6.3,Rainy,
AO12189,Delta,2022,10,9,9,0,31.89,22.05,8.0,1.84,0.07,15.5,11.6,Cloudy,
AO12189,Delta,2022,11,7,7,0,25.990000000000002,16.0,9.99,0.0,8.41,13.8,12.6,Clear,
AO12189,Delta,2022,12,4,4,0,9.79,3.39,4.0,2.4,4.5,2.9,12.1,Cloudy,
AO12189,Delta,2023,1,6,6,0,22.13,14.129999999999999,8.0,0.0,7.93,1.9,9.5,Rainy,
AO12189,Delta,2023,2,5,5,0,20.0,8.0,0.0,12.0,2.58,4.7,30.2,Cloudy,
AO12189,Delta,2023,3,1,1,0,4.0,4.0,0.0,0.0,3.91,17.2,14.4,Clear,
AO12189,Delta,2023,4,7,7,0,25.48,16.0,9.48,0.0,5.17,14.2,5.6,Clear,
AO12189,Delta,2023,5,6,6,0,21.95,9.95,12.0,0.0,6.02,15.4,14.2,Clear,
AO12189,Delta,2023,6,7,7,0,25.04,19.21,0.0,5.83,7.07,29.3,17.9,Clear,
AO12189,Delta,2023,7,12,12,0,38.32,6.9,27.42,4.0,6.44,28.8,21.3,Clear,
AO12189,Delta,2023,8,13,13,0,46.51,28.7,13.81,4.0,4.99,29.4,22.3,Clear,
AO12189,Delta,2023,9,9,9,0,34.82,12.0,14.82,8.0,6.58,14.3,22.4,Cloudy,
AO12189,Delta,2023,10,7,7,0,25.39,4.0,8.0,13.39,4.36,13.4,17.4,Clear,
AO12189,Delta,2023,11,2,2,0,8.0,0.0,8.0,0.0,6.63,16.2,22.1,Clear,
AO12189,Delta,2023,12,4,4,0,14.96,6.96,8.0,0.0,5.04,3.9,24.5,Clear,
AO12189,Delta,2024,1,3,3,0,12.0,8.0,4.0,0.0,5.6,4.6,29.2,Windy,
AO12189,Delta,2024,2,3,3,0,8.280000000000001,0.0,4.28,4.0,7.09,1.6,12.8,Cloudy,
AO12189,Delta,2024,3,4,4,0,14.69,4.0,10.69,0.0,0.11,14.7,39.8,Clear,
AO12189,Delta,2024,4,5,5,0,16.28,4.28,8.0,4.0,7.36,16.0,23.6,Clear,
AO12189,Delta,2024,5,2,2,0,5.65,5.65,0.0,0.0,5.02,14.5,40.7,Clear,
AO12189,Delta,2024,6,5,5,0,20.0,12.0,0.0,8.0,4.81,31.1,43.1,Clear,
AO12189,Delta,2024,7,12,12,0,44.77,16.85,19.92,8.0,3.55,30.4,23.8,Clear,
AO12189,Delta,2024,8,4,4,0,16.0,4.0,12.0,0.0,4.56,29.2,26.6,Clear,
AO12189,Delta,2024,9,3,3,0,12.0,12.0,0.0,0.0,1.01,14.1,37.5,Cloudy,
AO12189,Delta,2024,10,2,2,0,8.0,0.0,0.0,8.0,6.7,13.7,32.7,Cloudy,
AO12189,Delta,2024,11,5,5,0,13.86,4.85,0.0,9.01,2.25,14.5,18.5,Cloudy,
AO12189,Delta,2024,12,2,2,0,8.0,4.0,0.0,4.0,3.19,4.4,40.7,Clear,
AO12189,Delta,2025,1,5,5,0,16.63,4.63,4.0,8.0,2.98,2.8,35.6,Windy,
AO12189,Delta,2025,2,2,2,0,5.03,0.0,1.03,4.0,8.24,2.2,36.2,Rainy,
AO12189,Delta,2025,3,4,4,0,13.05,9.05,4.0,0.0,9.86,14.4,18.7,Clear,
AO12189,Delta,2025,4,3,3,0,10.01,0.0,10.01,0.0,1.01,16.7,39.9,Clear,
AO12189,Delta,2025,5,5,5,0,19.87,8.0,11.870000000000001,0.0,5.39,15.5,17.7,Clear,
AO12189,Delta,2025,6,11,11,0,37.480000000000004,12.0,4.82,20.66,1.06,30.8,25.1,Clear,
AO12189,Delta,2025,7,1,1,0,4.0,0.0,4.0,0.0,3.99,30.1,30.0,Clear,
AO12189,Delta,2025,8,1,1,0,4.0,0.0,0.0,4.0,3.2,30.5,39.8,Clear,
AO12189,Delta,2025,9,3,3,0,12.0,0.0,8.0,4.0,0.0,14.0,27.7,Cloudy,
AO12189,Delta,2025,10,1,1,0,3.59,0.0,3.59,0.0,4.32,15.0,26.9,Windy,
AO12189,Delta,2025,11,1,1,0,4.0,0.0,4.0,0.0,3.12,12.1,17.7,Clear,
AO12189,Delta,2025,12,3,3,0,10.82,0.0,10.82,0.0,2.62,2.5,31.0,Windy,
AO12189,Delta,2026,1,4,4,0,15.95,11.95,4.0,0.0,1.02,2.4,12.1,Cloudy,
AO12189,Delta,2026,2,3,3,0,12.0,4.0,0.0,8.0,6.13,4.3,24.1,Windy,
AO12189,Delta,2026,3,4,4,0,16.0,12.0,4.0,0.0,7.23,15.9,33.8,Clear,
AO12189,Delta,2026,4,3,3,0,12.0,12.0,0.0,0.0,6.38,16.2,14.5,Cloudy,
AO12189,Delta,2026,5,5,5,0,20.0,0.0,8.0,12.0,5.48,16.5,11.1,Clear,
AO12189,Delta,2026,6,5,5,0,18.04,2.04,8.0,8.0,6.68,30.9,27.0,Clear,
AO12366,Beta,2021,6,8,8,0,139.15,55.34,83.81,0.0,4.65,29.8,18.4,Clear,
AO12366,Beta,2021,7,6,6,0,100.38,51.18,32.08,17.12,2.09,30.1,44.2,Clear,
AO12366,Beta,2021,8,9,9,0,156.04,66.51,32.370000000000005,57.16,2.21,29.8,6.2,Clear,
AO12366,Beta,2021,9,5,5,0,85.78999999999999,17.66,53.63,14.5,5.06,15.0,14.8,Clear,
AO12366,Beta,2021,10,2,2,0,37.66,37.66,0.0,0.0,1.88,13.8,12.4,Cloudy,
AO12366,Beta,2021,11,4,4,0,61.78,14.43,47.35,0.0,4.05,13.3,10.8,Clear,
AO12366,Beta,2021,12,2,2,0,35.739999999999995,17.25,18.49,0.0,4.38,3.0,39.1,Clear,
AO12366,Beta,2022,2,5,5,0,91.7,34.05,38.46,19.19,4.08,3.5,24.9,Rainy,
AO12366,Beta,2022,3,2,2,0,35.629999999999995,16.55,0.0,19.08,2.9,17.3,27.1,Clear,
AO12366,Beta,2022,4,4,4,0,71.71000000000001,17.39,19.5,34.82,6.66,14.5,25.1,Clear,
AO12366,Beta,2022,5,4,4,0,74.27,0.0,55.84,18.43,1.68,16.3,10.1,Cloudy,
AO12366,Beta,2022,6,5,5,0,85.99000000000001,14.89,55.36,15.74,3.41,28.5,39.8,Clear,
AO12366,Beta,2022,7,5,5,0,88.98,55.980000000000004,0.0,33.0,4.98,29.6,40.0,Clear,
AO12366,Beta,2022,8,5,5,0,88.65,51.56,37.09,0.0,7.49,29.6,30.2,Clear,
AO12366,Beta,2022,9,7,7,0,108.32,44.14,45.91,18.27,2.05,14.8,28.7,Clear,
AO12366,Beta,2022,11,2,2,0,33.7,14.88,18.82,0.0,1.79,12.8,14.9,Cloudy,
AO12366,Beta,2022,12,1,1,0,16.11,16.11,0.0,0.0,5.25,3.1,6.6,Cloudy,
AO12366,Beta,2023,1,1,1,0,14.88,0.0,0.0,14.88,6.05,3.7,31.3,Cloudy,
AO12366,Beta,2023,4,3,3,0,52.900000000000006,0.0,34.08,18.82,5.42,17.0,41.9,Clear,
AO12366,Beta,2023,5,2,2,0,39.75,20.0,0.0,19.75,0.74,16.9,12.5,Clear,
AO12366,Beta,2023,6,4,4,0,59.1,0.0,59.1,0.0,1.71,30.5,21.8,Clear,
AO12366,Beta,2023,7,2,2,0,31.51,31.51,0.0,0.0,7.85,30.2,16.8,Clear,
AO12366,Beta,2023,8,3,3,0,48.68,36.019999999999996,12.66,0.0,2.74,29.9,32.1,Clear,
AO12366,Beta,2023,9,1,1,0,17.14,17.14,0.0,0.0,3.65,14.6,26.1,Cloudy,
AO12366,Beta,2023,10,1,1,0,16.75,0.0,0.0,16.75,5.16,12.7,9.1,Clear,
AO12366,Beta,2023,11,4,4,0,67.42,50.839999999999996,16.58,0.0,4.51,15.6,6.8,Clear,
AO12366,Beta,2023,12,2,2,0,36.980000000000004,16.98,0.0,20.0,5.42,1.6,42.3,Clear,
AO12366,Beta,2024,1,1,1,0,17.29,17.29,0.0,0.0,4.86,3.1,23.6,Windy,
AO12366,Beta,2024,3,1,1,0,17.09,17.09,0.0,0.0,6.12,16.7,22.9,Clear,
AO12366,Beta,2024,4,1,1,0,16.14,0.0,0.0,16.14,3.29,17.3,14.3,Clear,
AO12366,Beta,2024,5,3,3,0,51.6,0.0,17.87,33.730000000000004,3.43,15.8,29.3,Clear,
AO12366,Beta,2024,7,1,1,0,14.03,0.0,14.03,0.0,3.98,31.1,29.4,Clear,
AO12366,Beta,2024,8,2,2,0,37.59,18.53,19.06,0.0,2.68,30.1,44.4,Clear,
AO12366,Beta,2024,9,3,3,0,51.410000000000004,15.15,16.26,20.0,5.42,13.9,30.0,Clear,
AO12366,Beta,2025,2,2,2,0,26.96,26.96,0.0,0.0,3.06,4.0,18.3,Cloudy,
AO12366,Beta,2025,5,2,2,0,30.97,16.31,14.66,0.0,5.05,16.6,23.8,Clear,
AO12366,Beta,2025,7,1,1,0,16.02,16.02,0.0,0.0,2.24,29.2,5.4,Clear,
AO12366,Beta,2025,11,1,1,0,16.95,0.0,0.0,16.95,3.32,14.2,22.7,Clear,
AO12366,Beta,2026,6,1,1,0,16.58,16.58,0.0,0.0,2.32,30.0,29.6,Clear,
AO12461,Alpha,2021,1,7,7,0,116.49,34.620000000000005,47.05,34.82,1.21,4.0,44.5,Clear,
AO12461,Alpha,2021,2,1,1,0,19.41,19.41,0.0,0.0,5.11,2.9,39.2,Cloudy,
AO12461,Alpha,2021,3,4,4,0,67.12,16.72,32.64,17.76,4.16,17.1,18.1,Clear,
AO12461,Alpha,2021,4,1,1,0,18.19,18.19,0.0,0.0,2.45,16.4,44.0,Clear,
AO12461,Alpha,2021,5,4,4,0,73.49000000000001,0.0,53.49,20.0,1.58,16.9,33.4,Clear,
AO12461,Alpha,2021,6,5,5,0,83.39,36.89,0.0,46.5,4.39,30.4,32.5,Clear,
AO12461,Alpha,2021,7,7,7,0,115.58,83.93,31.65,0.0,8.37,28.0,27.3,Clear,
AO12461,Alpha,2021,8,6,6,0,98.0,49.949999999999996,17.9,30.15,5.3,29.2,25.1,Clear,
AO12461,Alpha,2021,9,2,2,0,35.32,0.0,35.32,0.0,4.22,14.0,35.5,Cloudy,
AO12461,Alpha,2021,10,1,1,0,17.02,0.0,0.0,17.02,5.26,12.5,35.5,Rainy,
AO12461,Alpha,2021,11,2,2,0,32.16,0.0,16.91,15.25,2.46,14.3,22.1,Clear,
AO12461,Alpha,2021,12,3,3,0,50.71,15.66,16.2,18.85,5.11,3.6,21.6,Clear,
AO12461,Alpha,2022,2,1,1,0,14.49,0.0,14.49,0.0,1.36,4.4,25.6,Clear,
AO12461,Alpha,2022,3,2,2,0,35.48,19.58,0.0,15.9,6.26,17.6,11.1,Cloudy,
AO12461,Alpha,2022,4,3,3,0,50.209999999999994,0.0,33.32,16.89,5.08,15.4,25.4,Clear,
AO12461,Alpha,2022,5,3,3,0,54.5,0.0,35.04,19.46,8.67,16.4,32.3,Clear,
AO12461,Alpha,2022,6,7,7,0,109.27000000000001,45.5,48.61,15.16,4.81,28.9,19.8,Clear,
AO12461,Alpha,2022,7,1,1,0,17.88,0.0,0.0,17.88,3.68,30.7,28.7,Clear,
AO12461,Alpha,2022,8,1,1,0,18.07,0.0,18.07,0.0,2.53,31.5,21.3,Clear,
AO12461,Alpha,2022,9,3,3,0,55.129999999999995,20.0,35.129999999999995,0.0,3.78,13.0,23.0,Cloudy,
AO12461,Alpha,2022,12,1,1,0,15.03,15.03,0.0,0.0,3.17,3.3,9.3,Clear,
AO12461,Alpha,2023,4,1,1,0,18.39,18.39,0.0,0.0,3.67,16.2,41.6,Clear,
AO12461,Alpha,2023,5,4,4,0,70.74000000000001,53.02,0.0,17.72,4.45,16.3,29.0,Clear,
AO12461,Alpha,2023,6,2,2,0,35.75,19.38,0.0,16.37,2.85,30.7,15.6,Clear,
AO12461,Alpha,2023,7,3,3,0,49.96,32.230000000000004,17.73,0.0,4.79,30.4,18.8,Clear,
AO12461,Alpha,2023,8,3,3,0,52.72,18.94,0.0,33.78,5.0,28.2,5.2,Clear,
AO12461,Alpha,2023,9,4,4,0,64.1,29.509999999999998,34.589999999999996,0.0,3.85,13.9,40.3,Cloudy,
AO12461,Alpha,2023,11,1,1,0,16.87,0.0,0.0,16.87,8.02,13.3,32.3,Cloudy,
AO12461,Alpha,2024,3,1,1,0,15.69,15.69,0.0,0.0,6.02,16.4,37.2,Cloudy,
AO12461,Alpha,2024,4,2,2,0,31.84,31.84,0.0,0.0,3.97,16.7,10.8,Clear,
AO12461,Alpha,2024,5,2,2,0,34.339999999999996,34.339999999999996,0.0,0.0,3.47,15.8,16.5,Clear,
AO12461,Alpha,2024,8,3,3,0,55.35,39.57,15.78,0.0,4.06,28.6,8.6,Clear,
AO12461,Alpha,2024,10,1,1,0,15.83,0.0,0.0,15.83,0.6,13.6,10.6,Clear,
AO12461,Alpha,2025,5,2,2,0,34.32,0.0,0.0,34.32,4.68,16.4,33.1,Clear,
AO12461,Alpha,2025,7,2,2,0,35.49,17.51,17.98,0.0,2.93,30.5,12.3,Clear,
AO12461,Alpha,2025,8,1,1,0,15.44,0.0,15.44,0.0,5.11,31.3,38.0,Clear,
AO12461,Alpha,2025,9,1,1,0,17.52,17.52,0.0,0.0,5.56,13.9,38.8,Clear,
AO12461,Alpha,2025,11,1,1,0,14.3,14.3,0.0,0.0,4.14,14.7,14.7,Cloudy,
AO12461,Alpha,2026,1,1,1,0,17.4,0.0,0.0,17.4,3.47,3.1,25.2,Cloudy,
AO12461,Alpha,2026,4,1,1,0,15.91,0.0,15.91,0.0,3.92,14.4,25.5,Cloudy,
AO12461,Alpha,2026,6,1,1,0,20.0,20.0,0.0,0.0,5.59,28.3,11.4,Clear,
AO12488,Gamma,2023,11,1,1,0,19.82,19.82,0.0,0.0,3.92,15.7,38.6,Clear,
AO12488,Gamma,2023,12,1,1,0,13.94,13.94,0.0,0.0,3.85,3.1,40.4,Windy,
AO12488,Gamma,2024,5,2,2,0,32.769999999999996,32.769999999999996,0.0,0.0,5.38,17.0,17.4,Clear,
AO12488,Gamma,2024,6,2,2,0,34.6,15.9,0.0,18.7,5.9,31.2,39.1,Clear,
AO12488,Gamma,2024,7,1,1,0,19.48,19.48,0.0,0.0,2.24,29.5,44.7,Clear,
AO12488,Gamma,2024,8,2,2,0,29.619999999999997,29.619999999999997,0.0,0.0,3.05,30.1,6.4,Clear,
AO12488,Gamma,2024,12,2,2,0,31.65,31.65,0.0,0.0,1.96,3.2,12.4,Cloudy,
AO12488,Gamma,2025,1,1,1,0,14.97,0.0,14.97,0.0,5.4,3.0,21.0,Rainy,
AO12488,Gamma,2025,5,2,2,0,32.05,16.21,15.84,0.0,5.79,16.4,20.3,Clear,
AO12488,Gamma,2025,6,1,1,0,16.22,0.0,0.0,16.22,2.41,31.1,11.9,Clear,
AO12488,Gamma,2025,8,1,1,0,14.95,0.0,0.0,14.95,6.62,29.8,43.6,Clear,
AO12488,Gamma,2025,10,1,1,0,16.67,0.0,0.0,16.67,6.87,15.7,17.8,Cloudy,
AO12488,Gamma,2025,11,2,2,0,33.64,19.74,13.9,0.0,7.2,14.3,43.2,Clear,
AO12488,Gamma,2026,5,1,1,0,16.7,16.7,0.0,0.0,4.43,14.6,12.2,Clear,
AO12560,Beta,2023,2,1,1,0,14.92,14.92,0.0,0.0,7.94,2.5,8.8,Rainy,
AO12560,Beta,2023,3,1,1,0,16.8,0.0,16.8,0.0,4.96,15.6,43.0,Cloudy,
AO12560,Beta,2023,4,1,1,0,18.42,0.0,18.42,0.0,2.5,17.0,39.1,Clear,
AO12560,Beta,2023,5,1,1,0,19.39,0.0,0.0,19.39,5.85,16.9,7.3,Clear,
AO12560,Beta,2023,6,1,1,0,16.22,0.0,16.22,0.0,3.63,30.5,38.7,Clear,
AO12560,Beta,2023,7,1,1,0,16.38,16.38,0.0,0.0,7.32,30.2,28.9,Clear,
AO12560,Beta,2023,8,1,1,0,18.64,18.64,0.0,0.0,1.56,29.9,29.6,Clear,
AO12560,Beta,2023,9,1,1,0,20.0,20.0,0.0,0.0,3.01,14.6,25.8,Cloudy,
