mission_id,aircraft_id,department,year,month,mission_date,aircraft_age_years,planned_duration_hours,actual_duration_hours,hours_returned_early,pre_flight_check_minutes,pre_flight_issue_found,post_flight_check_minutes,had_inflight_technical_problem,problem_type,problem_duration_minutes,effective_condition_score
MSN00231,TB2-A03,Alpha,2022,3,2022-03-11,2,17.96,17.96,0.0,55.4,False,55.1,False,,0.0,90.9
MSN00234,TB2-A01,Alpha,2022,3,2022-03-08,0,19.89,19.89,0.0,72.1,False,62.1,False,,0.0,89.0
MSN00235,TB2-A01,Alpha,2022,3,2022-03-24,0,19.27,19.27,0.0,70.0,False,58.5,False,,0.0,89.0
MSN00236,TB2-A03,Alpha,2022,3,2022-03-19,2,15.9,15.9,0.0,84.6,False,74.5,False,,0.0,90.9
MSN00237,TB2-A01,Alpha,2022,3,2022-03-16,0,18.78,18.78,0.0,63.3,False,57.6,False,,0.0,89.0
MSN00238,TB2-A01,Alpha,2022,4,2022-04-19,0,14.31,14.31,0.0,42.6,False,54.7,False,,0.0,97.2
MSN00239,TB2-A03,Alpha,2022,4,2022-04-01,2,14.58,14.58,0.0,80.7,False,74.1,False,,0.0,89.5
MSN00240,TB2-A01,Alpha,2022,4,2022-04-11,0,18.07,18.07,0.0,52.8,False,74.7,False,,0.0,97.2
MSN00241,TB2-A03,Alpha,2022,4,2022-04-27,2,16.89,16.89,0.0,81.6,False,87.7,False,,0.0,89.5
MSN00242,TB2-A03,Alpha,2022,4,2022-04-13,2,17.13,17.13,0.0,97.8,False,73.7,False,,0.0,89.5
MSN00243,TB2-A03,Alpha,2022,4,2022-04-14,2,18.19,18.19,0.0,72.2,False,78.0,False,,0.0,89.5
MSN00244,TB2-A03,Alpha,2022,4,2022-04-24,2,18.74,18.74,0.0,156.8,True,93.4,False,,0.0,89.5
MSN00245,TB2-A03,Alpha,2022,4,2022-04-01,2,14.13,14.13,0.0,91.1,False,72.6,False,,0.0,89.5
MSN00246,TB2-A01,Alpha,2022,4,2022-04-25,0,20.0,20.0,0.0,63.5,False,91.2,False,,0.0,97.2
MSN00247,TB2-A01,Alpha,2022,4,2022-04-27,0,16.72,16.72,0.0,70.4,False,48.5,False,,0.0,97.2
MSN00248,TB2-A01,Alpha,2022,4,2022-04-17,0,16.82,16.82,0.0,58.6,False,81.5,False,,0.0,97.2
MSN00249,TB2-A03,Alpha,2022,4,2022-04-14,2,19.22,19.22,0.0,81.9,False,102.6,False,,0.0,89.5
MSN00250,TB2-A01,Alpha,2022,4,2022-04-27,0,14.72,14.72,0.0,48.4,False,58.9,False,,0.0,97.2
MSN00251,TB2-A03,Alpha,2022,4,2022-04-10,2,17.94,17.94,0.0,96.1,False,78.7,False,,0.0,89.5
MSN00252,TB2-A03,Alpha,2022,4,2022-04-05,2,17.46,17.46,0.0,71.9,False,86.2,False,,0.0,89.5
MSN00253,TB2-A01,Alpha,2022,4,2022-04-16,0,15.93,15.93,0.0,61.1,False,59.1,False,,0.0,97.2
MSN00254,TB2-A01,Alpha,2022,4,2022-04-14,0,20.0,20.0,0.0,52.1,False,30.0,False,,0.0,97.2
MSN00255,TB2-A01,Alpha,2022,4,2022-04-27,0,15.23,15.23,0.0,60.4,False,59.8,False,,0.0,97.2
MSN00256,TB2-A01,Alpha,2022,4,2022-04-17,0,14.68,14.68,0.0,73.8,False,45.7,False,,0.0,97.2
MSN00257,TB2-A03,Alpha,2022,4,2022-04-21,2,15.3,15.3,0.0,85.2,False,68.1,True,Electrical System,22.0,89.5
MSN00258,TB2-A03,Alpha,2022,5,2022-05-11,2,17.22,17.22,0.0,89.0,False,77.5,False,,0.0,87.9
MSN00259,TB2-A03,Alpha,2022,5,2022-05-18,2,19.46,19.46,0.0,73.7,False,69.7,False,,0.0,87.9
MSN00260,TB2-A01,Alpha,2022,5,2022-05-13,0,17.02,17.02,0.0,59.6,False,76.4,False,,0.0,89.4
MSN00261,TB2-A03,Alpha,2022,5,2022-05-11,2,19.99,19.99,0.0,75.9,False,54.2,False,,0.0,87.9
MSN00262,TB2-A01,Alpha,2022,5,2022-05-09,0,16.21,16.21,0.0,57.5,False,51.6,False,,0.0,89.4
MSN00263,TB2-A01,Alpha,2022,5,2022-05-24,0,15.56,15.56,0.0,57.9,False,36.0,False,,0.0,89.4
MSN00264,TB2-A01,Alpha,2022,5,2022-05-11,0,16.74,16.74,0.0,60.4,False,55.4,False,,0.0,89.4
MSN00265,TB2-A01,Alpha,2022,5,2022-05-10,0,17.7,17.7,0.0,53.3,False,60.9,False,,0.0,89.4
MSN00266,TB2-A03,Alpha,2022,5,2022-05-22,2,20.0,20.0,0.0,75.8,False,69.4,False,,0.0,87.9
MSN00267,TB2-A01,Alpha,2022,5,2022-05-11,0,15.1,15.1,0.0,65.1,False,55.6,False,,0.0,89.4
MSN00268,TB2-A03,Alpha,2022,5,2022-05-23,2,18.14,18.14,0.0,139.6,True,70.5,False,,0.0,87.9
MSN00269,TB2-A03,Alpha,2022,5,2022-05-26,2,16.94,16.94,0.0,105.7,False,50.9,False,,0.0,87.9
MSN00270,TB2-A03,Alpha,2022,5,2022-05-13,2,14.05,14.05,0.0,59.7,False,65.4,False,,0.0,87.9
MSN00271,TB2-A01,Alpha,2022,5,2022-05-02,0,14.18,14.18,0.0,63.3,False,71.1,True,Navigation/GPS,33.8,89.4
MSN00272,TB2-A03,Alpha,2022,5,2022-05-02,2,20.0,20.0,0.0,73.5,False,92.6,False,,0.0,87.9
MSN00273,TB2-A03,Alpha,2022,5,2022-05-13,2,18.6,18.6,0.0,146.6,True,72.3,False,,0.0,87.9
MSN00274,TB2-A03,Alpha,2022,5,2022-05-22,2,14.79,14.79,0.0,102.8,False,103.3,False,,0.0,87.9
MSN00275,TB2-A03,Alpha,2022,5,2022-05-07,2,16.06,16.06,0.0,101.1,False,72.9,False,,0.0,87.9
MSN00276,TB2-A03,Alpha,2022,5,2022-05-28,2,16.77,16.77,0.0,86.7,False,86.8,False,,0.0,87.9
MSN00277,TB2-A03,Alpha,2022,5,2022-05-24,2,18.18,18.18,0.0,86.5,False,72.5,False,,0.0,87.9
MSN00278,TB2-A01,Alpha,2022,5,2022-05-16,0,18.68,18.68,0.0,69.5,False,63.8,False,,0.0,89.4
MSN00279,TB2-A03,Alpha,2022,5,2022-05-21,2,17.83,17.83,0.0,87.4,False,62.1,False,,0.0,87.9
MSN00280,TB2-A01,Alpha,2022,5,2022-05-08,0,20.0,20.0,0.0,59.1,False,78.3,False,,0.0,89.4
MSN00281,TB2-A01,Alpha,2022,5,2022-05-10,0,18.65,18.65,0.0,85.0,False,62.2,False,,0.0,89.4
MSN00282,TB2-A01,Alpha,2022,5,2022-05-19,0,15.05,15.05,0.0,53.2,False,57.7,False,,0.0,89.4
MSN00283,TB2-A01,Alpha,2022,5,2022-05-22,0,15.04,15.04,0.0,46.5,False,52.2,False,,0.0,89.4
MSN00284,TB2-A01,Alpha,2022,5,2022-05-18,0,18.2,18.2,0.0,52.9,False,40.3,False,,0.0,89.4
MSN00285,TB2-A03,Alpha,2022,6,2022-06-17,2,17.76,17.76,0.0,83.3,False,68.6,False,,0.0,87.2
MSN00286,TB2-A01,Alpha,2022,6,2022-06-16,0,19.75,19.75,0.0,80.6,False,61.6,False,,0.0,94.7
MSN00287,TB2-A01,Alpha,2022,6,2022-06-22,0,20.0,20.0,0.0,57.8,False,34.6,False,,0.0,94.7
MSN00288,TB2-A01,Alpha,2022,6,2022-06-17,0,13.8,13.8,0.0,55.8,False,63.0,False,,0.0,94.7
MSN00289,TB2-A01,Alpha,2022,6,2022-06-24,0,14.17,14.17,0.0,51.5,False,60.4,False,,0.0,94.7
MSN00290,TB2-A03,Alpha,2022,6,2022-06-03,2,15.0,15.0,0.0,96.2,True,62.3,False,,0.0,87.2
MSN00291,TB2-A03,Alpha,2022,6,2022-06-08,2,17.63,17.63,0.0,79.0,False,100.4,False,,0.0,87.2
MSN00292,TB2-A01,Alpha,2022,6,2022-06-23,0,18.47,18.47,0.0,69.1,False,80.6,False,,0.0,94.7
MSN00293,TB2-A01,Alpha,2022,6,2022-06-12,0,13.22,13.22,0.0,55.9,False,88.3,False,,0.0,94.7
MSN00294,TB2-A03,Alpha,2022,6,2022-06-13,2,16.55,16.55,0.0,60.6,False,82.7,False,,0.0,87.2
MSN00295,TB2-A01,Alpha,2022,6,2022-06-27,0,16.87,16.87,0.0,55.4,False,65.6,False,,0.0,94.7
MSN00296,TB2-A01,Alpha,2022,6,2022-06-04,0,14.91,14.91,0.0,58.3,False,48.7,False,,0.0,94.7
MSN00297,TB2-A01,Alpha,2022,6,2022-06-16,0,16.66,16.66,0.0,61.2,False,62.2,False,,0.0,94.7
MSN00299,TB2-A03,Alpha,2022,6,2022-06-26,2,15.18,15.18,0.0,84.3,False,79.8,True,Electrical System,18.5,87.2
MSN00300,TB2-A03,Alpha,2022,6,2022-06-01,2,16.22,16.22,0.0,64.6,False,81.3,False,,0.0,87.2
MSN00301,TB2-A01,Alpha,2022,6,2022-06-03,0,15.16,15.16,0.0,39.1,False,64.7,False,,0.0,94.7
MSN00302,TB2-A03,Alpha,2022,6,2022-06-28,2,16.21,16.21,0.0,70.8,False,95.8,False,,0.0,87.2
MSN00303,TB2-A03,Alpha,2022,6,2022-06-10,2,16.74,16.74,0.0,100.5,False,83.8,False,,0.0,87.2
MSN00304,TB2-A01,Alpha,2022,6,2022-06-02,0,14.11,14.11,0.0,49.9,False,71.8,False,,0.0,94.7
MSN00306,TB2-A03,Alpha,2022,6,2022-06-22,2,13.59,13.59,0.0,85.5,False,69.9,False,,0.0,87.2
MSN00307,TB2-A03,Alpha,2022,6,2022-06-02,2,16.69,16.69,0.0,83.8,False,71.3,False,,0.0,87.2
MSN00308,TB2-A01,Alpha,2022,7,2022-07-17,0,18.03,18.03,0.0,68.7,False,58.4,False,,0.0,94.1
MSN00309,TB2-A01,Alpha,2022,7,2022-07-09,0,13.3,13.3,0.0,68.9,False,63.2,False,,0.0,94.1
MSN00310,TB2-A01,Alpha,2022,7,2022-07-17,0,17.28,17.28,0.0,71.3,False,58.4,False,,0.0,94.1
MSN00311,TB2-A03,Alpha,2022,7,2022-07-16,2,15.07,15.07,0.0,76.9,False,90.1,False,,0.0,95.2
MSN00312,TB2-A03,Alpha,2022,7,2022-07-22,2,15.72,15.72,0.0,87.9,False,91.1,False,,0.0,95.2
MSN00313,TB2-A03,Alpha,2022,7,2022-07-06,2,17.88,17.88,0.0,79.3,False,73.5,False,,0.0,95.2
MSN00314,TB2-A03,Alpha,2022,7,2022-07-11,2,18.66,18.66,0.0,61.6,False,71.8,False,,0.0,95.2
MSN00315,TB2-A03,Alpha,2022,7,2022-07-25,2,14.84,14.84,0.0,69.3,False,78.3,False,,0.0,95.2
MSN00316,TB2-A01,Alpha,2022,7,2022-07-06,0,13.46,13.46,0.0,104.3,True,57.7,False,,0.0,94.1
MSN00317,TB2-A01,Alpha,2022,7,2022-07-07,0,19.57,19.57,0.0,74.3,False,65.2,False,,0.0,94.1
MSN00318,TB2-A01,Alpha,2022,7,2022-07-08,0,18.22,18.22,0.0,50.6,False,30.0,False,,0.0,94.1
MSN00319,TB2-A03,Alpha,2022,7,2022-07-17,2,17.3,17.3,0.0,73.6,False,79.4,False,,0.0,95.2
MSN00320,TB2-A01,Alpha,2022,7,2022-07-18,0,17.1,17.1,0.0,41.5,False,74.4,False,,0.0,94.1
MSN00321,TB2-A01,Alpha,2022,7,2022-07-10,0,15.99,15.99,0.0,65.7,False,59.2,False,,0.0,94.1
MSN00322,TB2-A01,Alpha,2022,7,2022-07-28,0,15.09,15.09,0.0,58.3,False,50.8,False,,0.0,94.1
MSN00323,TB2-A03,Alpha,2022,7,2022-07-11,2,16.6,16.6,0.0,106.8,False,76.4,False,,0.0,95.2
MSN00324,TB2-A01,Alpha,2022,8,2022-08-03,0,18.12,18.12,0.0,61.2,False,44.0,False,,0.0,100.0
MSN00325,TB2-A01,Alpha,2022,8,2022-08-21,0,15.79,15.79,0.0,65.6,False,80.6,False,,0.0,100.0
MSN00326,TB2-A03,Alpha,2022,8,2022-08-22,2,18.29,18.29,0.0,66.0,False,74.5,False,,0.0,93.3
MSN00327,TB2-A03,Alpha,2022,8,2022-08-12,2,19.01,19.01,0.0,84.6,False,72.6,False,,0.0,93.3
MSN00328,TB2-A03,Alpha,2022,8,2022-08-08,2,14.13,14.13,0.0,61.2,False,62.7,False,,0.0,93.3
MSN00329,TB2-A01,Alpha,2022,8,2022-08-15,0,20.0,20.0,0.0,66.5,False,80.3,False,,0.0,100.0
MSN00330,TB2-A03,Alpha,2022,8,2022-08-16,2,18.07,18.07,0.0,81.3,False,85.5,True,Control Surface,30.4,93.3
MSN00331,TB2-A01,Alpha,2022,8,2022-08-24,0,18.75,18.75,0.0,57.2,False,40.2,False,,0.0,100.0
MSN00332,TB2-A03,Alpha,2022,8,2022-08-15,2,17.21,16.67,0.54,80.1,False,80.4,True,Electrical System,32.4,93.3
MSN00333,TB2-A01,Alpha,2022,8,2022-08-11,0,16.18,16.18,0.0,46.5,False,47.2,False,,0.0,100.0
MSN00334,TB2-A01,Alpha,2022,8,2022-08-18,0,15.46,15.46,0.0,61.7,False,40.6,False,,0.0,100.0
MSN00335,TB2-A01,Alpha,2022,8,2022-08-08,0,16.02,16.02,0.0,73.3,False,57.6,False,,0.0,100.0
MSN00336,TB2-A03,Alpha,2022,8,2022-08-04,2,17.82,17.82,0.0,77.5,False,74.2,False,,0.0,93.3
MSN00337,TB2-A03,Alpha,2022,8,2022-08-22,2,16.65,16.65,0.0,61.8,False,71.3,False,,0.0,93.3
MSN00338,TB2-A03,Alpha,2022,8,2022-08-08,2,18.89,15.26,3.63,83.8,False,60.7,True,Electrical System,217.8,93.3
MSN00339,TB2-A01,Alpha,2022,8,2022-08-02,0,17.3,17.3,0.0,92.4,True,49.9,False,,0.0,100.0
MSN00340,TB2-A03,Alpha,2022,8,2022-08-18,2,14.41,14.41,0.0,82.0,False,66.2,False,,0.0,93.3
MSN00341,TB2-A01,Alpha,2022,9,2022-09-06,0,17.65,17.65,0.0,71.6,False,60.1,True,Communication Link,27.1,95.6
MSN00342,TB2-A03,Alpha,2022,9,2022-09-03,2,17.55,17.55,0.0,70.5,False,83.1,False,,0.0,86.5
MSN00343,TB2-A01,Alpha,2022,9,2022-09-02,0,16.25,16.25,0.0,48.4,False,66.0,False,,0.0,95.6
MSN00344,TB2-A01,Alpha,2022,9,2022-09-04,0,12.43,12.43,0.0,72.0,False,67.1,False,,0.0,95.6
MSN00345,TB2-A03,Alpha,2022,9,2022-09-25,2,15.43,15.43,0.0,70.4,False,73.8,False,,0.0,86.5
MSN00347,TB2-A03,Alpha,2022,9,2022-09-08,2,17.58,17.58,0.0,146.7,True,69.0,False,,0.0,86.5
MSN00348,TB2-A03,Alpha,2022,9,2022-09-24,2,13.98,13.98,0.0,71.3,False,65.5,False,,0.0,86.5
MSN00349,TB2-A03,Alpha,2022,9,2022-09-28,2,16.9,16.9,0.0,80.3,False,72.9,False,,0.0,86.5
MSN00350,TB2-A01,Alpha,2022,9,2022-09-27,0,20.0,20.0,0.0,39.2,False,54.6,False,,0.0,95.6
MSN00351,TB2-A03,Alpha,2022,9,2022-09-13,2,16.88,16.88,0.0,79.0,False,74.5,False,,0.0,86.5
MSN00352,TB2-A03,Alpha,2022,9,2022-09-01,2,14.46,14.46,0.0,69.2,False,83.1,False,,0.0,86.5
MSN00353,TB2-A03,Alpha,2022,9,2022-09-06,2,15.7,15.7,0.0,63.9,False,75.0,True,Communication Link,27.4,86.5
MSN00354,TB2-A03,Alpha,2022,9,2022-09-11,2,17.41,17.41,0.0,93.4,False,72.9,False,,0.0,86.5
MSN00357,TB2-A03,Alpha,2022,9,2022-09-09,2,19.53,19.53,0.0,90.1,False,95.0,False,,0.0,86.5
MSN00358,TB2-A03,Alpha,2022,9,2022-09-06,2,16.5,16.5,0.0,71.0,False,84.4,False,,0.0,86.5
MSN00359,TB2-A03,Alpha,2022,9,2022-09-21,2,15.96,15.96,0.0,97.0,False,72.2,False,,0.0,86.5
MSN00360,TB2-A01,Alpha,2022,9,2022-09-20,0,18.47,18.47,0.0,55.3,False,83.9,False,,0.0,95.6
MSN00361,TB2-A03,Alpha,2022,9,2022-09-02,2,17.35,17.35,0.0,176.2,True,69.8,False,,0.0,86.5
MSN00362,TB2-A01,Alpha,2022,9,2022-09-09,0,17.77,17.77,0.0,59.8,False,43.1,False,,0.0,95.6
MSN00363,TB2-A03,Alpha,2022,9,2022-09-18,2,17.48,17.48,0.0,86.8,False,77.0,False,,0.0,86.5
MSN00364,TB2-A01,Alpha,2022,9,2022-09-25,0,15.64,15.64,0.0,72.3,False,63.0,False,,0.0,95.6
MSN00366,TB2-A03,Alpha,2022,10,2022-10-24,2,18.47,18.47,0.0,78.5,False,67.3,False,,0.0,90.7
MSN00367,TB2-A03,Alpha,2022,10,2022-10-28,2,15.03,15.03,0.0,70.1,False,93.2,False,,0.0,90.7
MSN00368,TB2-A01,Alpha,2022,10,2022-10-17,0,19.98,19.98,0.0,59.3,False,48.3,False,,0.0,95.2
MSN00369,TB2-A01,Alpha,2022,10,2022-10-13,0,16.29,16.29,0.0,101.7,True,67.3,False,,0.0,95.2
MSN00370,TB2-A03,Alpha,2022,10,2022-10-15,2,16.78,16.78,0.0,74.2,False,49.5,False,,0.0,90.7
MSN00371,TB2-A03,Alpha,2022,10,2022-10-25,2,14.63,14.63,0.0,76.2,False,101.6,False,,0.0,90.7
MSN00372,TB2-A01,Alpha,2022,10,2022-10-21,0,19.29,19.29,0.0,70.8,False,48.5,False,,0.0,95.2
MSN00373,TB2-A03,Alpha,2022,10,2022-10-20,2,16.23,16.23,0.0,65.2,False,100.9,False,,0.0,90.7
MSN00374,TB2-A01,Alpha,2022,10,2022-10-07,0,13.82,13.82,0.0,58.6,False,54.5,False,,0.0,95.2
MSN00375,TB2-A01,Alpha,2022,10,2022-10-02,0,20.0,20.0,0.0,50.4,False,56.5,False,,0.0,95.2
MSN00376,TB2-A01,Alpha,2022,10,2022-10-17,0,17.14,17.14,0.0,57.6,False,52.3,False,,0.0,95.2
MSN00377,TB2-A01,Alpha,2022,10,2022-10-02,0,20.0,20.0,0.0,58.3,False,55.6,False,,0.0,95.2
MSN00378,TB2-A03,Alpha,2022,10,2022-10-22,2,18.97,18.97,0.0,85.7,False,61.9,False,,0.0,90.7
MSN00380,TB2-A01,Alpha,2022,10,2022-10-24,0,19.57,19.57,0.0,42.6,False,85.6,False,,0.0,95.2
MSN00381,TB2-A01,Alpha,2022,11,2022-11-19,0,11.62,11.62,0.0,53.7,False,63.2,False,,0.0,93.7
MSN00382,TB2-A01,Alpha,2022,11,2022-11-05,0,15.11,15.11,0.0,47.4,False,58.2,False,,0.0,93.7
MSN00384,TB2-A03,Alpha,2022,11,2022-11-13,2,19.12,18.92,0.2,87.9,False,93.5,True,Sensor/Payload,12.0,87.8
MSN00385,TB2-A01,Alpha,2022,11,2022-11-12,0,15.1,15.1,0.0,55.5,False,54.5,False,,0.0,93.7
MSN00386,TB2-A01,Alpha,2022,11,2022-11-20,0,16.91,16.91,0.0,75.0,False,53.1,False,,0.0,93.7
MSN00387,TB2-A01,Alpha,2022,11,2022-11-10,0,17.78,17.78,0.0,86.2,False,41.5,False,,0.0,93.7
MSN00388,TB2-A03,Alpha,2022,11,2022-11-02,2,16.73,16.73,0.0,68.4,False,84.1,False,,0.0,87.8
MSN00389,TB2-A03,Alpha,2022,11,2022-11-10,2,17.9,17.9,0.0,91.9,False,84.1,False,,0.0,87.8
MSN00390,TB2-A03,Alpha,2022,11,2022-11-17,2,12.92,12.92,0.0,74.0,False,80.2,False,,0.0,87.8
MSN00391,TB2-A01,Alpha,2022,11,2022-11-24,0,18.66,18.66,0.0,45.0,False,55.4,False,,0.0,93.7
MSN00392,TB2-A03,Alpha,2022,11,2022-11-27,2,19.56,19.56,0.0,80.1,False,88.0,False,,0.0,87.8
MSN00394,TB2-A03,Alpha,2022,12,2022-12-14,2,18.62,18.62,0.0,118.9,True,78.0,False,,0.0,86.0
MSN00395,TB2-A01,Alpha,2022,12,2022-12-06,0,15.93,15.93,0.0,64.3,False,52.0,False,,0.0,93.3
MSN00396,TB2-A01,Alpha,2022,12,2022-12-18,0,16.96,16.96,0.0,72.2,False,60.4,False,,0.0,93.3
MSN00398,TB2-A01,Alpha,2022,12,2022-12-07,0,15.16,14.96,0.2,51.0,False,61.6,True,Navigation/GPS,12.0,93.3
MSN00399,TB2-A01,Alpha,2022,12,2022-12-28,0,16.46,16.46,0.0,59.3,False,40.5,False,,0.0,93.3
MSN00400,TB2-A01,Alpha,2022,12,2022-12-19,0,16.76,16.76,0.0,36.6,False,52.0,False,,0.0,93.3
MSN00401,TB2-A03,Alpha,2022,12,2022-12-10,2,17.31,17.31,0.0,62.5,False,93.8,False,,0.0,86.0
MSN00403,TB2-A03,Alpha,2022,12,2022-12-15,2,14.84,14.84,0.0,77.3,False,80.7,False,,0.0,86.0
MSN00404,TB2-A01,Alpha,2022,12,2022-12-19,0,17.91,17.91,0.0,58.3,False,64.0,False,,0.0,93.3
MSN00405,TB2-A01,Alpha,2022,12,2022-12-23,0,16.31,16.31,0.0,58.3,False,61.0,False,,0.0,93.3
MSN00406,TB2-A03,Alpha,2022,12,2022-12-22,2,15.03,15.03,0.0,83.0,False,77.9,False,,0.0,86.0
MSN00407,TB2-A01,Alpha,2022,12,2022-12-06,0,15.53,15.53,0.0,56.7,False,75.1,False,,0.0,93.3
MSN00410,TB2-A03,Alpha,2023,1,2023-01-01,3,14.89,14.89,0.0,69.3,False,97.0,False,,0.0,96.4
MSN00411,TB2-A01,Alpha,2023,1,2023-01-06,1,19.19,19.19,0.0,117.8,True,78.0,True,Communication Link,30.2,89.0
MSN00412,TB2-A01,Alpha,2023,1,2023-01-12,1,16.17,16.17,0.0,69.8,False,47.1,False,,0.0,89.0
MSN00413,TB2-A01,Alpha,2023,1,2023-01-06,1,16.76,16.0,0.76,76.2,False,78.0,True,Communication Link,45.6,89.0
MSN00414,TB2-A03,Alpha,2023,1,2023-01-09,3,14.05,14.05,0.0,91.8,False,75.0,False,,0.0,96.4
MSN00415,TB2-A03,Alpha,2023,1,2023-01-24,3,20.0,20.0,0.0,88.4,False,103.2,False,,0.0,96.4
MSN00417,TB2-A01,Alpha,2023,1,2023-01-01,1,15.73,15.73,0.0,63.2,False,41.2,False,,0.0,89.0
MSN00419,TB2-A03,Alpha,2023,2,2023-02-10,3,16.97,16.97,0.0,90.6,False,79.8,False,,0.0,94.4
MSN00420,TB2-A01,Alpha,2023,2,2023-02-02,1,17.97,17.97,0.0,41.6,False,58.1,False,,0.0,87.1
MSN00421,TB2-A01,Alpha,2023,2,2023-02-13,1,16.26,16.26,0.0,54.4,False,41.6,False,,0.0,87.1
MSN00423,TB2-A03,Alpha,2023,2,2023-02-25,3,20.0,20.0,0.0,78.4,False,73.0,False,,0.0,94.4
MSN00424,TB2-A01,Alpha,2023,2,2023-02-07,1,14.93,14.93,0.0,83.7,False,62.0,False,,0.0,87.1
MSN00425,TB2-A01,Alpha,2023,2,2023-02-01,1,18.14,18.14,0.0,71.1,False,74.1,False,,0.0,87.1
MSN00427,TB2-A03,Alpha,2023,2,2023-02-01,3,16.06,16.06,0.0,94.8,False,106.3,False,,0.0,94.4
MSN00428,TB2-A03,Alpha,2023,2,2023-02-24,3,18.37,18.37,0.0,99.9,False,80.6,False,,0.0,94.4
MSN00429,TB2-A01,Alpha,2023,2,2023-02-16,1,19.01,19.01,0.0,69.3,False,91.7,False,,0.0,87.1
MSN00430,TB2-A01,Alpha,2023,2,2023-02-13,1,14.11,14.11,0.0,82.3,False,75.4,False,,0.0,87.1
MSN00431,TB2-A04,Alpha,2023,3,2023-03-03,0,15.16,15.16,0.0,56.5,False,47.6,False,,0.0,89.0
MSN00433,TB2-A03,Alpha,2023,3,2023-03-27,3,18.74,18.74,0.0,156.3,True,84.8,False,,0.0,83.2
MSN00434,TB2-A03,Alpha,2023,3,2023-03-22,3,16.01,16.01,0.0,100.1,False,77.9,False,,0.0,83.2
MSN00435,TB2-A04,Alpha,2023,3,2023-03-25,0,16.02,16.02,0.0,47.3,False,51.3,False,,0.0,89.0
MSN00436,TB2-A01,Alpha,2023,3,2023-03-11,1,18.5,18.5,0.0,67.0,False,66.9,False,,0.0,92.7
MSN00437,TB2-A04,Alpha,2023,3,2023-03-19,0,13.8,13.8,0.0,73.9,False,52.4,False,,0.0,89.0
MSN00438,TB2-A03,Alpha,2023,3,2023-03-18,3,17.29,13.69,3.6,84.1,False,68.4,True,Communication Link,216.0,83.2
MSN00440,TB2-A03,Alpha,2023,3,2023-03-01,3,17.38,17.38,0.0,91.9,False,85.6,False,,0.0,83.2
MSN00442,TB2-A03,Alpha,2023,3,2023-03-19,3,16.34,16.34,0.0,96.4,False,100.9,False,,0.0,83.2
MSN00443,TB2-A04,Alpha,2023,4,2023-04-15,0,16.52,16.52,0.0,53.8,False,43.9,False,,0.0,84.8
MSN00444,TB2-A03,Alpha,2023,4,2023-04-13,3,17.16,17.16,0.0,78.0,False,89.4,False,,0.0,89.1
MSN00445,TB2-A01,Alpha,2023,4,2023-04-09,1,18.45,18.45,0.0,83.6,False,58.1,False,,0.0,92.9
MSN00446,TB2-A04,Alpha,2023,4,2023-04-04,0,18.39,18.39,0.0,101.1,True,64.0,False,,0.0,84.8
MSN00447,TB2-A01,Alpha,2023,4,2023-04-15,1,18.63,16.91,1.72,73.7,False,75.4,True,Engine,103.2,92.9
MSN00448,TB2-A01,Alpha,2023,4,2023-04-19,1,17.66,17.66,0.0,85.6,False,58.1,False,,0.0,92.9
MSN00449,TB2-A01,Alpha,2023,4,2023-04-25,1,14.35,14.35,0.0,58.7,False,64.2,False,,0.0,92.9
MSN00450,TB2-A01,Alpha,2023,4,2023-04-28,1,16.95,16.95,0.0,67.5,False,70.7,False,,0.0,92.9
MSN00451,TB2-A04,Alpha,2023,4,2023-04-28,0,14.49,14.49,0.0,61.2,False,54.1,False,,0.0,84.8
MSN00452,TB2-A03,Alpha,2023,4,2023-04-12,3,14.97,14.97,0.0,97.3,False,66.9,False,,0.0,89.1
MSN00454,TB2-A04,Alpha,2023,4,2023-04-23,0,16.11,13.99,2.12,81.7,False,66.6,True,Electrical System,127.2,84.8
MSN00455,TB2-A04,Alpha,2023,4,2023-04-13,0,18.0,18.0,0.0,30.5,False,63.0,False,,0.0,84.8
MSN00456,TB2-A03,Alpha,2023,4,2023-04-26,3,20.0,20.0,0.0,87.1,False,84.5,False,,0.0,89.1
MSN00457,TB2-A04,Alpha,2023,4,2023-04-16,0,16.24,16.24,0.0,56.6,False,55.5,False,,0.0,84.8
MSN00458,TB2-A04,Alpha,2023,4,2023-04-02,0,14.25,14.25,0.0,45.5,False,58.1,False,,0.0,84.8
MSN00459,TB2-A04,Alpha,2023,4,2023-04-05,0,16.4,16.4,0.0,59.1,False,61.9,False,,0.0,84.8
MSN00460,TB2-A04,Alpha,2023,4,2023-04-16,0,19.64,19.64,0.0,51.0,False,69.9,False,,0.0,84.8
MSN00461,TB2-A04,Alpha,2023,4,2023-04-28,0,16.26,16.26,0.0,51.0,False,59.0,False,,0.0,84.8
MSN00462,TB2-A01,Alpha,2023,4,2023-04-16,1,18.66,18.66,0.0,88.1,False,97.6,False,,0.0,92.9
MSN00463,TB2-A03,Alpha,2023,4,2023-04-04,3,16.97,16.97,0.0,99.7,False,118.6,False,,0.0,89.1
MSN00464,TB2-A04,Alpha,2023,5,2023-05-24,0,14.57,14.57,0.0,55.7,False,55.6,False,,0.0,87.9
MSN00465,TB2-A03,Alpha,2023,5,2023-05-06,3,18.98,18.98,0.0,99.5,False,108.9,False,,0.0,82.9
