shot_id,person_id,department,shot_date,shot_sequence_number,is_first_shot,shot_type,outcome
AO22937-S002,AO22937,Alpha,2025-08-08,2,False,PUA,Successful
AO22937-S003,AO22937,Alpha,2025-08-10,3,False,Training,Successful
AO22937-S004,AO22937,Alpha,2025-09-05,4,False,PUA,Successful
AO22937-S005,AO22937,Alpha,2025-10-28,5,False,Training,Successful
AO22937-S006,AO22937,Alpha,2025-11-02,6,False,Artillery Spotting,Successful
AO22937-S007,AO22937,Alpha,2025-12-17,7,False,PUA,Successful
AO22937-S008,AO22937,Alpha,2026-02-04,8,False,PUA,Successful
AO18742-S001,AO18742,Alpha,2023-10-15,1,True,PUA,Successful
AO18742-S002,AO18742,Alpha,2023-11-21,2,False,PUA,Successful
AO18742-S003,AO18742,Alpha,2023-12-26,3,False,PUA,Successful
AO18742-S004,AO18742,Alpha,2024-04-01,4,False,PUA,Successful
AO18742-S005,AO18742,Alpha,2024-09-25,5,False,Laser-guided,Successful
AO18742-S006,AO18742,Alpha,2024-12-08,6,False,Laser-guided,Successful
AO18742-S007,AO18742,Alpha,2025-03-20,7,False,Artillery Spotting,Successful
AO18742-S008,AO18742,Alpha,2025-04-14,8,False,PUA,Successful
AO18742-S009,AO18742,Alpha,2025-08-16,9,False,Laser-guided,Successful
AO18742-S010,AO18742,Alpha,2025-08-19,10,False,Artillery Spotting,Successful
AO18742-S011,AO18742,Alpha,2025-10-17,11,False,Laser-guided,Successful
AO18742-S012,AO18742,Alpha,2026-01-12,12,False,Laser-guided,Successful
AO18742-S013,AO18742,Alpha,2026-03-19,13,False,PUA,Successful
AO18742-S014,AO18742,Alpha,2026-04-06,14,False,Laser-guided,Successful
AO18742-S015,AO18742,Alpha,2026-06-04,15,False,Training,Successful
AO15635-S001,AO15635,Alpha,2021-09-14,1,True,Training,Failed
AO15635-S002,AO15635,Alpha,2021-12-10,2,False,PUA,Successful
AO15635-S003,AO15635,Alpha,2022-10-12,3,False,Training,Failed
AO15635-S004,AO15635,Alpha,2023-01-11,4,False,Laser-guided,Failed
AO15635-S005,AO15635,Alpha,2023-04-07,5,False,Laser-guided,Successful
AO15635-S006,AO15635,Alpha,2023-05-06,6,False,PUA,Successful
AO15635-S007,AO15635,Alpha,2023-08-13,7,False,Training,Successful
AO15635-S008,AO15635,Alpha,2023-10-25,8,False,Laser-guided,Successful
AO15635-S009,AO15635,Alpha,2024-01-24,9,False,PUA,Successful
AO15635-S010,AO15635,Alpha,2024-05-05,10,False,Laser-guided,Successful
AO15635-S011,AO15635,Alpha,2024-07-13,11,False,PUA,Failed
AO15635-S012,AO15635,Alpha,2024-08-01,12,False,Laser-guided,Failed
AO15635-S013,AO15635,Alpha,2024-10-26,13,False,PUA,Successful
AO15635-S014,AO15635,Alpha,2025-03-01,14,False,Laser-guided,Successful
AO15635-S015,AO15635,Alpha,2025-04-18,15,False,PUA,Successful
AO15635-S016,AO15635,Alpha,2025-06-25,16,False,PUA,Failed
AO15635-S017,AO15635,Alpha,2025-09-19,17,False,Training,Successful
G23402-S001,G23402,Alpha,2025-04-18,1,True,PUA,Successful
G23402-S002,G23402,Alpha,2025-05-05,2,False,Laser-guided,Successful
G23402-S003,G23402,Alpha,2026-03-30,3,False,Training,Successful
G22746-S001,G22746,Alpha,2025-04-10,1,True,PUA,Failed
G22746-S002,G22746,Alpha,2025-06-01,2,False,Training,Successful
G22746-S003,G22746,Alpha,2025-10-26,3,False,PUA,Successful
G22746-S004,G22746,Alpha,2026-02-08,4,False,Artillery Spotting,Successful
G22746-S005,G22746,Alpha,2026-03-19,5,False,PUA,Successful
G22746-S006,G22746,Alpha,2026-05-31,6,False,Artillery Spotting,Successful
G23357-S001,G23357,Alpha,2023-07-10,1,True,PUA,Successful
G23357-S002,G23357,Alpha,2023-07-17,2,False,PUA,Failed
G23357-S003,G23357,Alpha,2023-08-22,3,False,Training,Successful
G23357-S004,G23357,Alpha,2024-11-12,4,False,Laser-guided,Failed
G23357-S005,G23357,Alpha,2025-04-27,5,False,PUA,Successful
G23357-S006,G23357,Alpha,2025-06-28,6,False,PUA,Successful
G23357-S007,G23357,Alpha,2025-07-28,7,False,PUA,Failed
G23357-S008,G23357,Alpha,2025-09-27,8,False,PUA,Failed
G18673-S001,G18673,Alpha,2023-07-31,1,True,Artillery Spotting,Successful
G18673-S002,G18673,Alpha,2023-08-07,2,False,Training,Successful
G18673-S003,G18673,Alpha,2023-08-19,3,False,Artillery Spotting,Successful
G18673-S004,G18673,Alpha,2023-10-12,4,False,PUA,Successful
G18673-S005,G18673,Alpha,2023-11-15,5,False,PUA,Successful
G18673-S006,G18673,Alpha,2024-01-23,6,False,PUA,Failed
G18673-S007,G18673,Alpha,2024-09-04,7,False,PUA,Successful
G18673-S008,G18673,Alpha,2025-06-20,8,False,Laser-guided,Successful
G18673-S009,G18673,Alpha,2025-08-08,9,False,PUA,Failed
G18673-S010,G18673,Alpha,2026-02-17,10,False,PUA,Successful
G18673-S011,G18673,Alpha,2026-02-24,11,False,Laser-guided,Failed
G18673-S012,G18673,Alpha,2026-06-05,12,False,Laser-guided,Successful
G11740-S001,G11740,Alpha,2022-07-29,1,True,Artillery Spotting,Failed
G11740-S002,G11740,Alpha,2022-08-13,2,False,PUA,Successful
G11740-S003,G11740,Alpha,2022-09-22,3,False,Laser-guided,Successful
G11740-S004,G11740,Alpha,2022-11-02,4,False,Training,Successful
G11740-S005,G11740,Alpha,2023-08-03,5,False,PUA,Successful
G11740-S006,G11740,Alpha,2023-11-06,6,False,PUA,Successful
G11740-S007,G11740,Alpha,2024-05-12,7,False,Artillery Spotting,Failed
G11740-S008,G11740,Alpha,2024-05-20,8,False,PUA,Successful
G11740-S009,G11740,Alpha,2024-08-14,9,False,Laser-guided,Successful
G11740-S010,G11740,Alpha,2024-10-20,10,False,Training,Successful
G11740-S011,G11740,Alpha,2025-07-08,11,False,Training,Successful
G11740-S012,G11740,Alpha,2025-08-09,12,False,PUA,Successful
G11740-S013,G11740,Alpha,2025-10-08,13,False,PUA,Successful
G11740-S014,G11740,Alpha,2025-12-04,14,False,PUA,Successful
G11740-S015,G11740,Alpha,2026-05-04,15,False,Training,Successful
G11740-S016,G11740,Alpha,2026-05-15,16,False,Training,Successful
G22677-S001,G22677,Alpha,2023-12-05,1,True,Artillery Spotting,Failed
G22677-S002,G22677,Alpha,2023-12-29,2,False,PUA,Successful
G22677-S003,G22677,Alpha,2024-02-28,3,False,Laser-guided,Successful
G22677-S004,G22677,Alpha,2024-06-03,4,False,PUA,Successful
G22677-S005,G22677,Alpha,2025-05-21,5,False,Laser-guided,Failed
G22677-S006,G22677,Alpha,2025-06-16,6,False,Laser-guided,Successful
G22677-S007,G22677,Alpha,2025-10-20,7,False,Artillery Spotting,Successful
G22677-S008,G22677,Alpha,2026-04-09,8,False,PUA,Successful
G22677-S009,G22677,Alpha,2026-05-28,9,False,PUA,Failed
G25596-S001,G25596,Alpha,2025-07-31,1,True,PUA,Failed
G25596-S002,G25596,Alpha,2025-09-23,2,False,Artillery Spotting,Successful
G25596-S003,G25596,Alpha,2025-11-22,3,False,Laser-guided,Successful
G25596-S004,G25596,Alpha,2026-01-02,4,False,Laser-guided,Failed
G25596-S005,G25596,Alpha,2026-04-03,5,False,Artillery Spotting,Successful
G25596-S006,G25596,Alpha,2026-06-09,6,False,Training,Successful
G25596-S007,G25596,Alpha,2026-06-28,7,False,PUA,Successful
G23288-S001,G23288,Alpha,2024-01-14,1,True,Artillery Spotting,Failed
G23288-S002,G23288,Alpha,2024-05-16,2,False,PUA,Successful
G23288-S003,G23288,Alpha,2024-12-09,3,False,Artillery Spotting,Successful
G23288-S004,G23288,Alpha,2024-12-16,4,False,PUA,Successful
G23288-S005,G23288,Alpha,2024-12-24,5,False,PUA,Successful
G23288-S006,G23288,Alpha,2025-01-21,6,False,Laser-guided,Successful
G23288-S007,G23288,Alpha,2025-01-25,7,False,Artillery Spotting,Failed
G23288-S008,G23288,Alpha,2025-03-26,8,False,PUA,Successful
G23288-S009,G23288,Alpha,2025-05-17,9,False,Laser-guided,Successful
G23288-S010,G23288,Alpha,2025-07-24,10,False,Training,Failed
G23288-S011,G23288,Alpha,2025-08-22,11,False,Training,Successful
G23288-S012,G23288,Alpha,2025-10-01,12,False,Artillery Spotting,Successful
G23288-S013,G23288,Alpha,2025-10-22,13,False,Artillery Spotting,Successful
G23288-S014,G23288,Alpha,2025-10-24,14,False,PUA,Successful
G23288-S015,G23288,Alpha,2026-06-24,15,False,Laser-guided,Successful
G25878-S001,G25878,Alpha,2025-01-24,1,True,Artillery Spotting,Failed
G25878-S002,G25878,Alpha,2025-02-27,2,False,Artillery Spotting,Successful
G25878-S003,G25878,Alpha,2025-04-07,3,False,PUA,Successful
G25878-S004,G25878,Alpha,2025-12-09,4,False,PUA,Successful
G25878-S005,G25878,Alpha,2026-01-02,5,False,Laser-guided,Successful
G25878-S006,G25878,Alpha,2026-01-07,6,False,Artillery Spotting,Successful
G25878-S007,G25878,Alpha,2026-02-22,7,False,PUA,Successful
G25956-S001,G25956,Alpha,2025-04-09,1,True,PUA,Failed
G25956-S002,G25956,Alpha,2025-07-07,2,False,Training,Successful
G25956-S003,G25956,Alpha,2025-07-19,3,False,PUA,Successful
G25956-S004,G25956,Alpha,2025-08-10,4,False,Laser-guided,Failed
G25956-S005,G25956,Alpha,2026-02-15,5,False,PUA,Successful
G25956-S006,G25956,Alpha,2026-03-12,6,False,PUA,Successful
G22091-S001,G22091,Alpha,2025-03-10,1,True,PUA,Failed
G22091-S002,G22091,Alpha,2025-04-17,2,False,Laser-guided,Successful
G22091-S003,G22091,Alpha,2025-08-10,3,False,Artillery Spotting,Successful
G22091-S004,G22091,Alpha,2025-08-17,4,False,Laser-guided,Successful
G22091-S005,G22091,Alpha,2025-08-21,5,False,Training,Successful
G22091-S006,G22091,Alpha,2025-10-11,6,False,Training,Successful
G22091-S007,G22091,Alpha,2025-11-01,7,False,PUA,Successful
G22091-S008,G22091,Alpha,2025-11-22,8,False,PUA,Successful
G22091-S009,G22091,Alpha,2026-01-16,9,False,Laser-guided,Successful
G22091-S010,G22091,Alpha,2026-02-13,10,False,Laser-guided,Successful
G22091-S011,G22091,Alpha,2026-05-07,11,False,Training,Successful
G18716-S001,G18716,Alpha,2022-02-17,1,True,PUA,Successful
G18716-S002,G18716,Alpha,2022-03-09,2,False,PUA,Failed
G18716-S003,G18716,Alpha,2022-06-01,3,False,Artillery Spotting,Successful
G18716-S004,G18716,Alpha,2022-06-22,4,False,PUA,Successful
G18716-S005,G18716,Alpha,2022-08-04,5,False,PUA,Failed
G18716-S006,G18716,Alpha,2022-09-11,6,False,PUA,Successful
G18716-S007,G18716,Alpha,2022-10-04,7,False,Laser-guided,Failed
G18716-S008,G18716,Alpha,2022-12-23,8,False,PUA,Failed
G18716-S009,G18716,Alpha,2023-01-11,9,False,Artillery Spotting,Successful
G18716-S010,G18716,Alpha,2023-05-10,10,False,PUA,Successful
G18716-S011,G18716,Alpha,2023-06-05,11,False,PUA,Successful
G18716-S012,G18716,Alpha,2024-05-17,12,False,PUA,Successful
G18716-S013,G18716,Alpha,2024-09-27,13,False,PUA,Successful
G18716-S014,G18716,Alpha,2024-11-13,14,False,PUA,Successful
G18716-S015,G18716,Alpha,2024-12-01,15,False,Laser-guided,Successful
G18716-S016,G18716,Alpha,2025-08-18,16,False,Artillery Spotting,Successful
G18716-S017,G18716,Alpha,2025-08-25,17,False,Artillery Spotting,Successful
G18716-S018,G18716,Alpha,2025-10-10,18,False,Training,Successful
G18716-S019,G18716,Alpha,2026-03-06,19,False,Laser-guided,Successful
G22153-S001,G22153,Alpha,2022-09-30,1,True,Training,Successful
G22153-S002,G22153,Alpha,2022-11-23,2,False,PUA,Successful
G22153-S003,G22153,Alpha,2023-04-17,3,False,PUA,Failed
G22153-S004,G22153,Alpha,2023-06-13,4,False,Laser-guided,Successful
G22153-S005,G22153,Alpha,2024-01-23,5,False,PUA,Failed
G22153-S006,G22153,Alpha,2024-04-10,6,False,Laser-guided,Successful
G22153-S007,G22153,Alpha,2024-05-21,7,False,Laser-guided,Successful
G22153-S008,G22153,Alpha,2024-06-10,8,False,PUA,Successful
G22153-S009,G22153,Alpha,2024-07-01,9,False,Laser-guided,Successful
G22153-S010,G22153,Alpha,2024-08-01,10,False,Laser-guided,Successful
G22153-S011,G22153,Alpha,2024-08-18,11,False,Training,Successful
G22153-S012,G22153,Alpha,2025-08-10,12,False,PUA,Failed
G22153-S013,G22153,Alpha,2025-09-03,13,False,PUA,Successful
G22153-S014,G22153,Alpha,2025-09-05,14,False,PUA,Successful
G22153-S015,G22153,Alpha,2025-09-25,15,False,Artillery Spotting,Successful
G22153-S016,G22153,Alpha,2026-06-14,16,False,Laser-guided,Successful
G11488-S001,G11488,Alpha,2021-02-11,1,True,PUA,Failed
G11488-S002,G11488,Alpha,2021-03-08,2,False,Training,Successful
G11488-S003,G11488,Alpha,2021-09-26,3,False,Training,Successful
G11488-S004,G11488,Alpha,2021-10-10,4,False,Artillery Spotting,Successful
G11488-S005,G11488,Alpha,2021-11-01,5,False,PUA,Successful
G11488-S006,G11488,Alpha,2021-11-30,6,False,Artillery Spotting,Successful
G11488-S007,G11488,Alpha,2022-05-06,7,False,PUA,Successful
G11488-S008,G11488,Alpha,2022-10-21,8,False,Training,Successful
G11488-S009,G11488,Alpha,2023-03-27,9,False,Laser-guided,Successful
G11488-S010,G11488,Alpha,2023-06-28,10,False,Artillery Spotting,Successful
G11488-S011,G11488,Alpha,2023-08-01,11,False,PUA,Successful
G11488-S012,G11488,Alpha,2023-08-12,12,False,PUA,Successful
G11488-S013,G11488,Alpha,2023-08-26,13,False,Laser-guided,Successful
G11488-S014,G11488,Alpha,2023-08-30,14,False,PUA,Successful
G11488-S015,G11488,Alpha,2024-01-11,15,False,PUA,Successful
G11488-S016,G11488,Alpha,2025-02-11,16,False,PUA,Successful
G11488-S017,G11488,Alpha,2025-03-23,17,False,PUA,Successful
G11488-S018,G11488,Alpha,2025-11-06,18,False,Laser-guided,Successful
G11488-S019,G11488,Alpha,2026-04-15,19,False,PUA,Successful
G24197-S001,G24197,Alpha,2024-09-17,1,True,Laser-guided,Successful
G24197-S002,G24197,Alpha,2024-09-20,2,False,Training,Successful
G24197-S003,G24197,Alpha,2025-05-11,3,False,Artillery Spotting,Successful
G24197-S004,G24197,Alpha,2026-03-14,4,False,PUA,Successful
G24197-S005,G24197,Alpha,2026-05-30,5,False,Laser-guided,Successful
G17139-S001,G17139,Alpha,2024-04-22,1,True,PUA,Successful
G17139-S002,G17139,Alpha,2024-09-07,2,False,Laser-guided,Successful
G17139-S003,G17139,Alpha,2025-05-20,3,False,Laser-guided,Successful
G17139-S004,G17139,Alpha,2025-09-16,4,False,Training,Successful
G17139-S005,G17139,Alpha,2026-03-30,5,False,PUA,Successful
G17139-S006,G17139,Alpha,2026-05-11,6,False,Artillery Spotting,Successful
G22314-S001,G22314,Alpha,2023-02-06,1,True,PUA,Failed
G22314-S002,G22314,Alpha,2023-05-06,2,False,PUA,Successful
G22314-S003,G22314,Alpha,2023-05-16,3,False,PUA,Successful
G22314-S004,G22314,Alpha,2023-05-19,4,False,Training,Successful
G22314-S005,G22314,Alpha,2023-07-12,5,False,PUA,Successful
G22314-S006,G22314,Alpha,2023-10-27,6,False,PUA,Successful
G22314-S007,G22314,Alpha,2023-12-04,7,False,PUA,Successful
G22314-S008,G22314,Alpha,2023-12-31,8,False,Laser-guided,Successful
G22314-S009,G22314,Alpha,2024-04-11,9,False,Training,Successful
G22314-S010,G22314,Alpha,2024-05-02,10,False,PUA,Successful
G22314-S011,G22314,Alpha,2024-05-07,11,False,PUA,Successful
G22314-S012,G22314,Alpha,2024-07-24,12,False,PUA,Successful
G22314-S013,G22314,Alpha,2024-11-15,13,False,Artillery Spotting,Successful
G22314-S014,G22314,Alpha,2024-12-09,14,False,PUA,Successful
G22314-S015,G22314,Alpha,2025-01-22,15,False,PUA,Successful
G22314-S016,G22314,Alpha,2025-03-12,16,False,Laser-guided,Successful
G22314-S017,G22314,Alpha,2025-09-02,17,False,PUA,Successful
G22314-S018,G22314,Alpha,2026-04-22,18,False,Laser-guided,Successful
G22314-S019,G22314,Alpha,2026-06-07,19,False,Laser-guided,Successful
G23423-S001,G23423,Alpha,2024-03-15,1,True,Laser-guided,Successful
G23423-S002,G23423,Alpha,2024-03-31,2,False,PUA,Failed
G23423-S003,G23423,Alpha,2024-09-26,3,False,Artillery Spotting,Successful
G23423-S004,G23423,Alpha,2025-01-04,4,False,Artillery Spotting,Failed
G23423-S005,G23423,Alpha,2025-04-29,5,False,Laser-guided,Successful
G23423-S006,G23423,Alpha,2025-05-25,6,False,Laser-guided,Failed
G23423-S007,G23423,Alpha,2025-05-29,7,False,Laser-guided,Successful
G23423-S008,G23423,Alpha,2025-05-29,8,False,PUA,Successful
G23423-S009,G23423,Alpha,2025-06-21,9,False,Training,Successful
G23423-S010,G23423,Alpha,2025-07-29,10,False,Artillery Spotting,Successful
G23423-S011,G23423,Alpha,2026-04-18,11,False,Laser-guided,Successful
G23423-S012,G23423,Alpha,2026-05-07,12,False,Training,Successful
AO97199-S001,AO97199,Beta,2022-12-20,1,True,PUA,Failed
AO97199-S002,AO97199,Beta,2023-03-20,2,False,Laser-guided,Successful
AO97199-S003,AO97199,Beta,2023-03-31,3,False,Training,Successful
AO97199-S004,AO97199,Beta,2023-09-15,4,False,PUA,Successful
AO97199-S005,AO97199,Beta,2024-04-10,5,False,PUA,Successful
AO97199-S006,AO97199,Beta,2024-06-08,6,False,PUA,Successful
AO97199-S007,AO97199,Beta,2024-09-26,7,False,Training,Successful
AO97199-S008,AO97199,Beta,2025-03-12,8,False,PUA,Failed
AO97199-S009,AO97199,Beta,2025-03-28,9,False,PUA,Successful
AO97199-S010,AO97199,Beta,2025-12-15,10,False,Training,Successful
AO97199-S011,AO97199,Beta,2026-01-17,11,False,Laser-guided,Successful
AO97199-S012,AO97199,Beta,2026-03-25,12,False,Laser-guided,Successful
AO97199-S013,AO97199,Beta,2026-04-01,13,False,PUA,Successful
AO97199-S014,AO97199,Beta,2026-05-01,14,False,Training,Successful
AO97199-S015,AO97199,Beta,2026-06-21,15,False,Training,Successful
AO12560-S001,AO12560,Beta,2023-02-19,1,True,PUA,Failed
AO12560-S002,AO12560,Beta,2023-04-01,2,False,PUA,Successful
AO12560-S003,AO12560,Beta,2023-05-16,3,False,PUA,Successful
AO12560-S004,AO12560,Beta,2023-11-08,4,False,PUA,Failed
AO12560-S005,AO12560,Beta,2024-01-28,5,False,PUA,Successful
AO12560-S006,AO12560,Beta,2024-04-19,6,False,PUA,Successful
AO12560-S007,AO12560,Beta,2024-04-27,7,False,PUA,Successful
AO12560-S008,AO12560,Beta,2024-05-27,8,False,PUA,Successful
AO12560-S009,AO12560,Beta,2024-07-09,9,False,PUA,Successful
AO12560-S010,AO12560,Beta,2024-07-25,10,False,Laser-guided,Successful
AO12560-S011,AO12560,Beta,2024-09-18,11,False,Artillery Spotting,Successful
AO12560-S012,AO12560,Beta,2025-03-23,12,False,Training,Successful
AO12560-S013,AO12560,Beta,2025-04-09,13,False,Artillery Spotting,Successful
AO12560-S014,AO12560,Beta,2025-10-21,14,False,PUA,Successful
AO12560-S015,AO12560,Beta,2025-10-27,15,False,Laser-guided,Successful
AO21460-S001,AO21460,Beta,2023-04-25,1,True,PUA,Failed
AO21460-S002,AO21460,Beta,2023-07-10,2,False,Artillery Spotting,Successful
AO21460-S003,AO21460,Beta,2024-05-07,3,False,Laser-guided,Failed
AO21460-S004,AO21460,Beta,2024-07-23,4,False,Artillery Spotting,Successful
AO21460-S005,AO21460,Beta,2024-08-11,5,False,PUA,Failed
AO21460-S006,AO21460,Beta,2024-08-29,6,False,Training,Successful
AO21460-S007,AO21460,Beta,2025-05-11,7,False,Training,Successful
AO21460-S008,AO21460,Beta,2025-10-07,8,False,PUA,Failed
AO21460-S009,AO21460,Beta,2026-01-06,9,False,Laser-guided,Failed
AO21460-S010,AO21460,Beta,2026-01-11,10,False,Training,Successful
AO21460-S011,AO21460,Beta,2026-04-15,11,False,Training,Successful
AO21460-S012,AO21460,Beta,2026-05-13,12,False,PUA,Successful
AO18804-S001,AO18804,Beta,2025-05-02,1,True,Artillery Spotting,Successful
AO18804-S002,AO18804,Beta,2025-10-25,2,False,Laser-guided,Successful
AO18804-S003,AO18804,Beta,2025-11-06,3,False,Training,Successful
AO18804-S004,AO18804,Beta,2026-01-19,4,False,Training,Successful
AO18804-S005,AO18804,Beta,2026-03-31,5,False,Training,Successful
AO18804-S006,AO18804,Beta,2026-05-06,6,False,Laser-guided,Successful
AO17999-S001,AO17999,Beta,2025-07-02,1,True,Training,Successful
AO17999-S002,AO17999,Beta,2025-09-01,2,False,Artillery Spotting,Successful
AO17999-S003,AO17999,Beta,2025-09-16,3,False,PUA,Failed
AO17999-S004,AO17999,Beta,2025-11-03,4,False,PUA,Successful
AO21945-S001,AO21945,Beta,2024-06-04,1,True,Laser-guided,Successful
AO21945-S002,AO21945,Beta,2024-09-29,2,False,PUA,Successful
AO21945-S003,AO21945,Beta,2025-07-29,3,False,PUA,Successful
AO21945-S004,AO21945,Beta,2026-02-07,4,False,Artillery Spotting,Successful
AO21945-S005,AO21945,Beta,2026-02-28,5,False,Artillery Spotting,Successful
AO22715-S001,AO22715,Beta,2022-04-06,1,True,PUA,Failed
AO22715-S002,AO22715,Beta,2022-10-06,2,False,Artillery Spotting,Successful
AO22715-S003,AO22715,Beta,2023-01-21,3,False,Laser-guided,Successful
AO22715-S004,AO22715,Beta,2024-03-10,4,False,PUA,Successful
AO22715-S005,AO22715,Beta,2024-05-07,5,False,PUA,Successful
AO22715-S006,AO22715,Beta,2025-01-09,6,False,PUA,Failed
AO22715-S007,AO22715,Beta,2025-01-11,7,False,Laser-guided,Successful
AO22715-S008,AO22715,Beta,2025-02-06,8,False,Artillery Spotting,Successful
AO22715-S009,AO22715,Beta,2025-02-13,9,False,Artillery Spotting,Successful
AO22715-S010,AO22715,Beta,2025-08-20,10,False,Training,Successful
AO22715-S011,AO22715,Beta,2026-02-07,11,False,Laser-guided,Successful
AO22715-S012,AO22715,Beta,2026-03-24,12,False,PUA,Successful
AO22715-S013,AO22715,Beta,2026-04-24,13,False,Training,Successful
AO16664-S001,AO16664,Beta,2024-08-17,1,True,PUA,Successful
AO16664-S002,AO16664,Beta,2024-09-09,2,False,PUA,Failed
AO16664-S003,AO16664,Beta,2024-11-12,3,False,Training,Successful
AO16664-S004,AO16664,Beta,2024-11-18,4,False,Artillery Spotting,Successful
AO16664-S005,AO16664,Beta,2024-12-04,5,False,Artillery Spotting,Successful
AO16664-S006,AO16664,Beta,2024-12-23,6,False,PUA,Successful
AO16664-S007,AO16664,Beta,2025-10-27,7,False,Laser-guided,Successful
AO16664-S008,AO16664,Beta,2025-12-29,8,False,Laser-guided,Successful
AO16664-S009,AO16664,Beta,2026-01-30,9,False,Training,Successful
AO24322-S001,AO24322,Beta,2025-01-01,1,True,Training,Failed
AO24322-S002,AO24322,Beta,2025-03-25,2,False,Artillery Spotting,Successful
AO24322-S003,AO24322,Beta,2025-06-01,3,False,Training,Successful
AO24322-S004,AO24322,Beta,2025-06-16,4,False,Training,Failed
AO24322-S005,AO24322,Beta,2025-08-17,5,False,Laser-guided,Successful
AO24322-S006,AO24322,Beta,2026-01-07,6,False,Laser-guided,Successful
AO24322-S007,AO24322,Beta,2026-04-14,7,False,PUA,Successful
AO16557-S001,AO16557,Beta,2022-07-23,1,True,PUA,Successful
AO16557-S002,AO16557,Beta,2022-09-26,2,False,PUA,Successful
AO16557-S003,AO16557,Beta,2022-10-02,3,False,PUA,Successful
AO16557-S004,AO16557,Beta,2022-10-14,4,False,Training,Successful
AO16557-S005,AO16557,Beta,2023-08-13,5,False,PUA,Successful
AO16557-S006,AO16557,Beta,2023-09-10,6,False,Laser-guided,Successful
AO16557-S007,AO16557,Beta,2023-10-31,7,False,Laser-guided,Successful
AO16557-S008,AO16557,Beta,2024-01-15,8,False,Training,Successful
